image,transcription,transliteration,length,font_used
s_img_00791.png,ꦲꦱ,hasa,2,CARAKAN JAWA
s_img_00475.png,ꦲꦠꦛꦕ,hatathaca,4,Nawatura Beta
s_img_00298.png,ꦲꦚꦕꦥꦛ,hanyacapatha,5,Tuladha Jejeg
s_img_01082.png,ꦩꦛꦫ,mathara,3,Gumregah New FULL
s_img_01145.png,ꦝꦕꦒꦗꦒ,dhacagajaga,5,AR Demak Beta
s_img_00864.png,ꦤꦪꦮꦧꦮ,nayawabawa,5,Djoharuddin
s_img_00438.png,ꦧꦗꦗꦝꦏꦭ,bajajadhakala,6,Jamawi
s_img_00013.png,ꦕꦱꦫꦗ,casaraja,4,AB Bakul
s_img_00043.png,ꦤꦥ,napa,2,Noto Sans Javanese Regular
s_img_00389.png,ꦚꦚ,nyanya,2,AB Wulang
s_img_00256.png,ꦝꦱ,dhasa,2,New Kramawirya
s_img_00357.png,ꦢꦚꦩꦢ,danyamada,4,Nyk Ngayogyan New Italic
s_img_00254.png,ꦏꦏꦧꦮ,kakabawa,4,Gumregah New FULL
s_img_00234.png,ꦥꦪꦢꦠ,payadata,4,AB Bakul
s_img_00398.png,ꦤꦲꦕꦤꦛꦮ,nahacanathawa,6,Dhuwung
s_img_00018.png,ꦱꦤ,sana,2,Djoharuddin
s_img_00948.png,ꦫꦒꦲꦗꦠꦥ,ragahajatapa,6,Nawatura Beta
s_img_00245.png,ꦫꦱ,rasa,2,Djoharuddin
s_img_00863.png,ꦢꦒꦫ,dagara,3,Sehulbari
s_img_00772.png,ꦒꦱꦤ,gasana,3,Noto Sans Javanese Regular
s_img_01044.png,ꦥꦲꦢꦮꦛ,pahadawatha,5,Nyk Ngayogyan Jejeg
s_img_00288.png,ꦪꦩꦔꦚꦪ,yamanganyaya,5,New Kramawirya
s_img_00085.png,ꦔꦏꦱꦢꦢ,ngakasadada,5,Nawatura Beta
s_img_00278.png,ꦝꦧ,dhaba,2,CARAKAN JAWA
s_img_00607.png,ꦱꦗꦩꦏ,sajamaka,4,Nayaka New
s_img_01198.png,ꦧꦚꦤꦏ,banyanaka,4,AB Wulang
s_img_01195.png,ꦫꦠꦧꦝꦧꦥ,ratabadhabapa,6,Gumregah New FULL
s_img_00221.png,ꦢꦢꦕ,dadaca,3,Jamawi
s_img_00685.png,ꦲꦕ,haca,2,Djoharuddin
s_img_00214.png,ꦧꦗꦥꦩ,bajapama,4,Sehulbari
s_img_00596.png,ꦛꦩꦧꦒꦫ,thamabagara,5,CARAKAN JAWA
s_img_00573.png,ꦕꦭꦤꦫ,calanara,4,Jamawi
s_img_00023.png,ꦱꦏꦒꦩ,sakagama,4,AB Wulang
s_img_00222.png,ꦗꦔꦱꦩꦛꦏ,jangasamathaka,6,Tuladha Jejeg
s_img_00137.png,ꦮꦝꦢꦔꦔ,wadhadanganga,5,Sehulbari
s_img_00778.png,ꦮꦧꦢ,wabada,3,Damarwulan
s_img_00839.png,ꦪꦫꦮ,yarawa,3,New Kramawirya
s_img_00069.png,ꦚꦔ,nyanga,2,Nayaka New
s_img_00459.png,ꦚꦮꦥ,nyawapa,3,AB Wulang
s_img_00621.png,ꦏꦛ,katha,2,Nyk Ngayogyan New Italic
s_img_00750.png,ꦩꦮ,mawa,2,Nawatura Beta
s_img_01113.png,ꦭꦱꦒꦮ,lasagawa,4,Nyk Ngayogyan New Italic
s_img_00945.png,ꦏꦮꦩꦱꦕ,kawamasaca,5,Jamawi
s_img_00807.png,ꦫꦭꦫꦫꦩꦠ,ralararamata,6,Noto Sans Javanese Regular
s_img_00212.png,ꦚꦲꦏꦪꦏꦕ,nyahakayakaca,6,Damarwulan
s_img_00959.png,ꦲꦠꦒꦭꦠ,hatagalata,5,Noto Sans Javanese Regular
s_img_00371.png,ꦝꦔ,dhanga,2,Tuladha Jejeg
s_img_00710.png,ꦫꦥꦭꦥꦏꦢ,rapalapakada,6,Sehulbari
s_img_01002.png,ꦢꦭꦝꦥꦒꦩ,daladhapagama,6,Nyk Ngayogyan New Italic
s_img_00295.png,ꦏꦗꦧ,kajaba,3,Damarwulan
s_img_00420.png,ꦥꦩꦒ,pamaga,3,AB Bakul
s_img_00034.png,ꦱꦛ,satha,2,Sehulbari
s_img_01160.png,ꦭꦥ,lapa,2,Djoharuddin
s_img_00346.png,ꦱꦪ,saya,2,AB Bakul
s_img_01192.png,ꦠꦠꦭꦮ,tatalawa,4,Jamawi
s_img_00290.png,ꦫꦭꦛꦩꦒ,ralathamaga,5,AB Bakul
s_img_00768.png,ꦠꦚꦭꦒ,tanyalaga,4,Nyk Ngayogyan Jejeg
s_img_00771.png,ꦮꦮꦭꦠ,wawalata,4,Nyk Ngayogyan Jejeg
s_img_00448.png,ꦧꦤꦢ,banada,3,AB Wulang
s_img_00605.png,ꦪꦤꦮ,yanawa,3,Gumregah New FULL
s_img_00903.png,ꦱꦪꦮ,sayawa,3,Nawatura Beta
s_img_01047.png,ꦔꦏꦝꦕꦱ,ngakadhacasa,5,CARAKAN JAWA
s_img_00047.png,ꦫꦪ,raya,2,Sehulbari
s_img_00145.png,ꦥꦲꦪꦩꦫꦪ,pahayamaraya,6,Gumregah New FULL
s_img_00150.png,ꦥꦲꦩꦥꦢ,pahamapada,5,AR Demak Beta
s_img_00276.png,ꦝꦫꦛꦒ,dharathaga,4,Nawatura Beta
s_img_00737.png,ꦪꦧꦩꦛꦱꦩ,yabamathasama,6,Nyk Ngayogyan Jejeg
s_img_00080.png,ꦪꦧꦲꦫꦕꦏ,yabaharacaka,6,AR Demak Beta
s_img_00547.png,ꦛꦒꦢ,thagada,3,Damarwulan
s_img_00558.png,ꦗꦮꦗꦝ,jawajadha,4,Djoharuddin
s_img_00394.png,ꦧꦮꦏ,bawaka,3,Nayaka New
s_img_00327.png,ꦩꦠꦱꦏ,matasaka,4,Gumregah New FULL
s_img_00641.png,ꦧꦔꦏꦮꦕꦭ,bangakawacala,6,Jamawi
s_img_00455.png,ꦠꦢꦔꦗꦪꦒ,tadangajayaga,6,AB Wulang
s_img_00027.png,ꦚꦒꦮꦧꦲꦫ,nyagawabahara,6,AR Demak Beta
s_img_00546.png,ꦪꦗꦕꦧ,yajacaba,4,Dhuwung
s_img_00433.png,ꦚꦧꦥ,nyabapa,3,Nayaka New
s_img_00224.png,ꦲꦚꦭꦧ,hanyalaba,4,AR Demak Beta
s_img_00231.png,ꦔꦮꦏ,ngawaka,3,AR Demak Beta
s_img_00502.png,ꦠꦫꦩ,tarama,3,AB Bakul
s_img_00229.png,ꦮꦲꦛꦤꦔ,wahathananga,5,Nayaka New
s_img_00576.png,ꦢꦥꦧꦪꦚꦱ,dapabayanyasa,6,CARAKAN JAWA
s_img_01027.png,ꦮꦕꦪ,wacaya,3,Tuladha Jejeg
s_img_00086.png,ꦲꦢꦥꦪꦱ,hadapayasa,5,Sehulbari
s_img_00818.png,ꦮꦗꦩꦪꦢ,wajamayada,5,AB Bakul
s_img_00329.png,ꦧꦒꦤꦥꦔꦏ,baganapangaka,6,CARAKAN JAWA
s_img_00474.png,ꦤꦧꦚꦭꦲꦗ,nabanyalahaja,6,New Kramawirya
s_img_00481.png,ꦏꦱꦲꦲꦭꦚ,kasahahalanya,6,AR Demak Beta
s_img_00384.png,ꦫꦠꦏ,rataka,3,AB Wulang
s_img_00991.png,ꦝꦝꦗꦮꦚ,dhadhajawanya,5,Tuladha Jejeg
s_img_00456.png,ꦕꦗꦫꦢ,cajarada,4,Nawatura Beta
s_img_00751.png,ꦲꦥꦭꦭ,hapalala,4,Jamawi
s_img_01183.png,ꦚꦭꦠꦒ,nyalataga,4,Nyk Ngayogyan New Italic
s_img_00182.png,ꦚꦭ,nyala,2,Nyk Ngayogyan New Italic
s_img_00019.png,ꦗꦮꦕꦠ,jawacata,4,AR Demak Beta
s_img_01061.png,ꦥꦫꦫꦒꦕ,pararagaca,5,AB Bakul
s_img_00929.png,ꦛꦢꦪ,thadaya,3,Gumregah New FULL
s_img_00343.png,ꦏꦩꦚꦔꦲ,kamanyangaha,5,Gumregah New FULL
s_img_00923.png,ꦝꦝꦩꦩꦔ,dhadhamamanga,5,Gumregah New FULL
s_img_00769.png,ꦗꦛꦫꦲꦒꦝ,jatharahagadha,6,Nyk Ngayogyan Jejeg
s_img_00703.png,ꦛꦏꦛꦠꦩꦧ,thakathatamaba,6,New Kramawirya
s_img_01162.png,ꦫꦮꦥ,rawapa,3,Djoharuddin
s_img_00736.png,ꦪꦛꦱꦧꦤꦗ,yathasabanaja,6,AB Bakul
s_img_00494.png,ꦧꦩꦱ,bamasa,3,Dhuwung
s_img_00734.png,ꦮꦛꦤ,wathana,3,Dhuwung
s_img_00317.png,ꦕꦒꦢꦤ,cagadana,4,Sehulbari
s_img_00758.png,ꦚꦤ,nyana,2,CARAKAN JAWA
s_img_00645.png,ꦔꦔꦤꦭꦢ,nganganalada,5,AR Demak Beta
s_img_01009.png,ꦢꦲꦏ,dahaka,3,Gumregah New FULL
s_img_00946.png,ꦔꦧꦪꦮ,ngabayawa,4,Gumregah New FULL
s_img_00401.png,ꦭꦩꦱꦗ,lamasaja,4,Damarwulan
s_img_01167.png,ꦒꦩꦩꦢꦔ,gamamadanga,5,CARAKAN JAWA
s_img_00777.png,ꦭꦫꦩ,larama,3,Tuladha Jejeg
s_img_00982.png,ꦔꦥꦩꦛ,ngapamatha,4,Gumregah New FULL
s_img_00404.png,ꦏꦥꦥꦝꦗꦏ,kapapadhajaka,6,Sehulbari
s_img_01182.png,ꦩꦱ,masa,2,Nawatura Beta
s_img_00798.png,ꦱꦏꦠ,sakata,3,Noto Sans Javanese Regular
s_img_01157.png,ꦥꦕꦤꦫ,pacanara,4,Djoharuddin
s_img_00021.png,ꦏꦱꦧꦧ,kasababa,4,Nyk Ngayogyan New Italic
s_img_00993.png,ꦫꦮꦱ,rawasa,3,Djoharuddin
s_img_00988.png,ꦫꦥꦝꦔꦮꦢ,rapadhangawada,6,Tuladha Jejeg
s_img_00563.png,ꦧꦒꦪꦧꦤ,bagayabana,5,Sehulbari
s_img_01069.png,ꦧꦧꦪ,babaya,3,AB Wulang
s_img_00072.png,ꦭꦢꦚꦧ,ladanyaba,4,Jamawi
s_img_01090.png,ꦏꦥꦕ,kapaca,3,AR Demak Beta
s_img_00268.png,ꦪꦚꦱ,yanyasa,3,Dhuwung
s_img_01045.png,ꦗꦱ,jasa,2,Noto Sans Javanese Regular
s_img_00975.png,ꦕꦧꦢꦩ,cabadama,4,Dhuwung
s_img_00960.png,ꦔꦒ,ngaga,2,Djoharuddin
s_img_00074.png,ꦫꦏꦮꦫ,rakawara,4,CARAKAN JAWA
s_img_00272.png,ꦕꦪ,caya,2,Nyk Ngayogyan New Italic
s_img_00230.png,ꦭꦱꦔꦝꦱ,lasangadhasa,5,Jamawi
s_img_00060.png,ꦥꦤ,pana,2,Gumregah New FULL
s_img_00783.png,ꦒꦭꦪꦤꦏ,galayanaka,5,Djoharuddin
s_img_00487.png,ꦒꦭꦱ,galasa,3,Djoharuddin
s_img_00866.png,ꦥꦚ,panya,2,Nawatura Beta
s_img_00704.png,ꦢꦩꦤꦕ,damanaca,4,Nyk Ngayogyan Jejeg
s_img_01042.png,ꦒꦫꦮꦩꦭꦠ,garawamalata,6,AB Wulang
s_img_01179.png,ꦛꦥꦝ,thapadha,3,Damarwulan
s_img_01174.png,ꦥꦲꦫꦥꦥꦗ,paharapapaja,6,Djoharuddin
s_img_00849.png,ꦒꦭꦧꦥꦧꦠ,galabapabata,6,Nayaka New
s_img_00745.png,ꦪꦫꦪꦏꦏꦛ,yarayakakatha,6,Nawatura Beta
s_img_00579.png,ꦠꦮꦕ,tawaca,3,Nyk Ngayogyan Jejeg
s_img_00721.png,ꦱꦢꦚꦕꦤꦭ,sadanyacanala,6,Noto Sans Javanese Regular
s_img_00808.png,ꦠꦮꦒꦠꦝꦪ,tawagatadhaya,6,Nayaka New
s_img_00184.png,ꦔꦤ,ngana,2,Jamawi
s_img_00752.png,ꦩꦫꦱꦏ,marasaka,4,Sehulbari
s_img_00123.png,ꦛꦗ,thaja,2,AB Wulang
s_img_00749.png,ꦔꦗꦤꦗꦥꦱ,ngajanajapasa,6,Djoharuddin
s_img_00109.png,ꦔꦕꦚꦪꦛ,ngacanyayatha,5,AB Bakul
s_img_00804.png,ꦠꦲꦭ,tahala,3,AR Demak Beta
s_img_00183.png,ꦮꦒꦧꦩꦚ,wagabamanya,5,Nayaka New
s_img_00372.png,ꦮꦤꦕꦗꦝ,wanacajadha,5,New Kramawirya
s_img_00050.png,ꦫꦱꦠꦠ,rasatata,4,CARAKAN JAWA
s_img_00155.png,ꦕꦭ,cala,2,AB Bakul
s_img_00501.png,ꦠꦩꦠꦥꦭꦲ,tamatapalaha,6,Tuladha Jejeg
s_img_01117.png,ꦔꦥꦚꦧ,ngapanyaba,4,CARAKAN JAWA
s_img_00803.png,ꦗꦫꦧꦮꦩ,jarabawama,5,Nayaka New
s_img_00382.png,ꦕꦥꦝꦕꦧ,capadhacaba,5,Nayaka New
s_img_00486.png,ꦚꦱꦧꦠꦤ,nyasabatana,5,Gumregah New FULL
s_img_00408.png,ꦔꦪꦱꦢꦥ,ngayasadapa,5,Nayaka New
s_img_00822.png,ꦔꦲꦏꦩ,ngahakama,4,Jamawi
s_img_01100.png,ꦫꦤ,rana,2,Tuladha Jejeg
s_img_01037.png,ꦤꦮꦗ,nawaja,3,AR Demak Beta
s_img_00659.png,ꦱꦒꦤ,sagana,3,Nyk Ngayogyan Jejeg
s_img_00364.png,ꦚꦗꦥꦢꦩ,nyajapadama,5,CARAKAN JAWA
s_img_00383.png,ꦭꦭꦢꦢꦝꦒ,laladadadhaga,6,Dhuwung
s_img_00435.png,ꦧꦭꦱꦭ,balasala,4,New Kramawirya
s_img_00461.png,ꦱꦤꦫꦚ,sanaranya,4,Damarwulan
s_img_00360.png,ꦭꦒꦗꦧ,lagajaba,4,Damarwulan
s_img_00297.png,ꦗꦤ,jana,2,Nyk Ngayogyan Jejeg
s_img_00076.png,ꦮꦒꦩ,wagama,3,AB Bakul
s_img_00658.png,ꦒꦤ,gana,2,Gumregah New FULL
s_img_00042.png,ꦛꦱꦲ,thasaha,3,Djoharuddin
s_img_00476.png,ꦪꦝ,yadha,2,Djoharuddin
s_img_00385.png,ꦩꦲꦝ,mahadha,3,AB Bakul
s_img_00664.png,ꦏꦲꦪ,kahaya,3,AR Demak Beta
s_img_00510.png,ꦗꦛꦱ,jathasa,3,CARAKAN JAWA
s_img_00084.png,ꦫꦝꦧ,radhaba,3,Tuladha Jejeg
s_img_00881.png,ꦫꦠꦧꦪꦕ,ratabayaca,5,Sehulbari
s_img_00608.png,ꦮꦪꦗꦚꦕꦕ,wayajanyacaca,6,Sehulbari
s_img_00919.png,ꦝꦗꦩꦚꦤꦤ,dhajamanyanana,6,Dhuwung
s_img_00337.png,ꦕꦢꦮꦚ,cadawanya,4,AB Wulang
s_img_00135.png,ꦱꦏꦩ,sakama,3,Nyk Ngayogyan New Italic
s_img_00508.png,ꦲꦮꦧ,hawaba,3,New Kramawirya
s_img_00414.png,ꦤꦗꦤꦛ,najanatha,4,Nayaka New
s_img_00213.png,ꦮꦥꦔꦗꦕ,wapangajaca,5,Djoharuddin
s_img_00270.png,ꦪꦥꦮꦝ,yapawadha,4,New Kramawirya
s_img_00484.png,ꦱꦠ,sata,2,Noto Sans Javanese Regular
s_img_00711.png,ꦩꦥꦢꦧꦔ,mapadabanga,5,Nyk Ngayogyan New Italic
s_img_00301.png,ꦕꦪꦫꦱ,cayarasa,4,Damarwulan
s_img_00821.png,ꦛꦚꦢꦔꦗ,thanyadangaja,5,New Kramawirya
s_img_00007.png,ꦠꦥꦫ,tapara,3,Tuladha Jejeg
s_img_00732.png,ꦢꦝꦗꦝꦢ,dadhajadhada,5,AB Wulang
s_img_00425.png,ꦛꦭꦲꦔꦩ,thalahangama,5,AB Bakul
s_img_01094.png,ꦱꦱꦕꦮꦪꦥ,sasacawayapa,6,AB Bakul
s_img_00683.png,ꦏꦠꦗ,kataja,3,Nawatura Beta
s_img_01169.png,ꦲꦚ,hanya,2,CARAKAN JAWA
s_img_00033.png,ꦲꦫꦝꦭꦱ,haradhalasa,5,Nayaka New
s_img_00587.png,ꦢꦩꦧꦢꦧ,damabadaba,5,Nyk Ngayogyan Jejeg
s_img_00199.png,ꦕꦱꦫꦚꦫ,casaranyara,5,AR Demak Beta
s_img_00279.png,ꦫꦮꦛꦱ,rawathasa,4,Nayaka New
s_img_00615.png,ꦫꦢ,rada,2,CARAKAN JAWA
s_img_00809.png,ꦢꦤꦧꦩ,danabama,4,Jamawi
s_img_00168.png,ꦕꦗ,caja,2,Tuladha Jejeg
s_img_00424.png,ꦭꦩꦲꦝꦥꦫ,lamahadhapara,6,Sehulbari
s_img_00300.png,ꦲꦥꦢꦔꦚ,hapadanganya,5,AB Bakul
s_img_00507.png,ꦥꦠꦝꦥꦪ,patadhapaya,5,Gumregah New FULL
s_img_01075.png,ꦗꦲꦤꦭꦔ,jahanalanga,5,CARAKAN JAWA
s_img_01144.png,ꦕꦫ,cara,2,Noto Sans Javanese Regular
s_img_00257.png,ꦥꦲꦢꦮꦤꦏ,pahadawanaka,6,Nyk Ngayogyan New Italic
s_img_00575.png,ꦱꦒꦢ,sagada,3,Nayaka New
s_img_01088.png,ꦚꦔꦛꦒꦕ,nyangathagaca,5,CARAKAN JAWA
s_img_00442.png,ꦏꦫꦔꦛ,karangatha,4,Nyk Ngayogyan Jejeg
s_img_01164.png,ꦩꦔ,manga,2,Nawatura Beta
s_img_00528.png,ꦩꦮꦤꦕꦮꦧ,mawanacawaba,6,Gumregah New FULL
s_img_00044.png,ꦒꦱ,gasa,2,Noto Sans Javanese Regular
s_img_00713.png,ꦭꦏꦢꦲ,lakadaha,4,AB Bakul
s_img_00670.png,ꦏꦗꦕꦛꦛꦤ,kajacathathana,6,Sehulbari
s_img_00652.png,ꦮꦫꦛ,waratha,3,Tuladha Jejeg
s_img_00499.png,ꦕꦧꦠꦤ,cabatana,4,Nawatura Beta
s_img_00981.png,ꦔꦲꦧꦤꦩ,ngahabanama,5,Nyk Ngayogyan New Italic
s_img_00961.png,ꦱꦔꦢꦤꦝꦱ,sangadanadhasa,6,Nawatura Beta
s_img_00759.png,ꦠꦮꦝꦚ,tawadhanya,4,AB Wulang
s_img_00423.png,ꦒꦒꦧꦩ,gagabama,4,AB Wulang
s_img_00978.png,ꦱꦮꦠ,sawata,3,Damarwulan
s_img_01121.png,ꦧꦧ,baba,2,Tuladha Jejeg
s_img_00403.png,ꦪꦩꦚꦠꦥ,yamanyatapa,5,Nyk Ngayogyan New Italic
s_img_00574.png,ꦥꦫ,para,2,Sehulbari
s_img_00437.png,ꦧꦮꦭꦫ,bawalara,4,Tuladha Jejeg
s_img_00944.png,ꦗꦝꦛꦛꦫ,jadhathathara,5,AR Demak Beta
s_img_00631.png,ꦕꦱꦧꦔ,casabanga,4,CARAKAN JAWA
s_img_00570.png,ꦪꦕꦫꦏ,yacaraka,4,AB Bakul
s_img_00825.png,ꦱꦥꦒꦒꦔꦫ,sapagagangara,6,Nyk Ngayogyan Jejeg
s_img_00068.png,ꦏꦭꦚꦥꦕ,kalanyapaca,5,Sehulbari
s_img_00661.png,ꦧꦚ,banya,2,Dhuwung
s_img_00020.png,ꦥꦠꦩꦗꦚꦏ,patamajanyaka,6,Nayaka New
s_img_00377.png,ꦕꦛꦏꦒꦝ,cathakagadha,5,AB Wulang
s_img_00449.png,ꦢꦤꦗꦩꦢ,danajamada,5,Tuladha Jejeg
s_img_01170.png,ꦠꦔ,tanga,2,Sehulbari
s_img_00990.png,ꦢꦩꦪꦠ,damayata,4,Djoharuddin
s_img_00955.png,ꦥꦧꦔꦤꦢ,pabanganada,5,Nyk Ngayogyan New Italic
s_img_00966.png,ꦛꦲꦮꦢꦪ,thahawadaya,5,Sehulbari
s_img_00159.png,ꦫꦠꦥ,ratapa,3,Noto Sans Javanese Regular
s_img_00538.png,ꦱꦕꦕꦮ,sacacawa,4,Nyk Ngayogyan Jejeg
s_img_01118.png,ꦠꦏꦛ,takatha,3,Damarwulan
s_img_00622.png,ꦒꦚꦲ,ganyaha,3,Tuladha Jejeg
s_img_00321.png,ꦫꦧꦗꦭ,rabajala,4,Nyk Ngayogyan New Italic
s_img_00823.png,ꦫꦪꦚꦤꦕ,rayanyanaca,5,Sehulbari
s_img_00117.png,ꦕꦭꦱꦮꦥ,calasawapa,5,Nyk Ngayogyan New Italic
s_img_00856.png,ꦏꦤꦭꦠ,kanalata,4,CARAKAN JAWA
s_img_00400.png,ꦩꦧ,maba,2,Nyk Ngayogyan Jejeg
s_img_01178.png,ꦭꦛꦥꦧꦧꦲ,lathapababaha,6,AB Bakul
s_img_00969.png,ꦛꦮꦚꦗꦛꦩ,thawanyajathama,6,Sehulbari
s_img_00505.png,ꦚꦧꦝꦭꦮ,nyabadhalawa,5,Sehulbari
