image,transcription,transliteration,length,font_used
s_img_00023_aug2.png,ꦱꦏꦒꦩ,sakagama,4,AB Wulang
s_img_00222_aug1.png,ꦗꦔꦱꦩꦛꦏ,jangasamathaka,6,Tuladha Jejeg
s_img_00222_aug2.png,ꦗꦔꦱꦩꦛꦏ,jangasamathaka,6,Tuladha Jejeg
s_img_00137_aug1.png,ꦮꦝꦢꦔꦔ,wadhadanganga,5,Sehulbari
s_img_00137_aug2.png,ꦮꦝꦢꦔꦔ,wadhadanganga,5,Sehulbari
s_img_00778_aug1.png,ꦮꦧꦢ,wabada,3,Damarwulan
s_img_00778_aug2.png,ꦮꦧꦢ,wabada,3,Damarwulan
s_img_00839_aug1.png,ꦪꦫꦮ,yarawa,3,New Kramawirya
s_img_00839_aug2.png,ꦪꦫꦮ,yarawa,3,New Kramawirya
s_img_00069_aug1.png,ꦚꦔ,nyanga,2,Nayaka New
s_img_00069_aug2.png,ꦚꦔ,nyanga,2,Nayaka New
s_img_00459_aug1.png,ꦚꦮꦥ,nyawapa,3,AB Wulang
s_img_00459_aug2.png,ꦚꦮꦥ,nyawapa,3,AB Wulang
s_img_00621_aug1.png,ꦏꦛ,katha,2,Nyk Ngayogyan New Italic
s_img_00621_aug2.png,ꦏꦛ,katha,2,Nyk Ngayogyan New Italic
s_img_00750_aug1.png,ꦩꦮ,mawa,2,Nawatura Beta
s_img_00750_aug2.png,ꦩꦮ,mawa,2,Nawatura Beta
s_img_01113_aug1.png,ꦭꦱꦒꦮ,lasagawa,4,Nyk Ngayogyan New Italic
s_img_01113_aug2.png,ꦭꦱꦒꦮ,lasagawa,4,Nyk Ngayogyan New Italic
s_img_00945_aug1.png,ꦏꦮꦩꦱꦕ,kawamasaca,5,Jamawi
s_img_00945_aug2.png,ꦏꦮꦩꦱꦕ,kawamasaca,5,Jamawi
s_img_00807_aug1.png,ꦫꦭꦫꦫꦩꦠ,ralararamata,6,Noto Sans Javanese Regular
s_img_00807_aug2.png,ꦫꦭꦫꦫꦩꦠ,ralararamata,6,Noto Sans Javanese Regular
s_img_00212_aug1.png,ꦚꦲꦏꦪꦏꦕ,nyahakayakaca,6,Damarwulan
s_img_00212_aug2.png,ꦚꦲꦏꦪꦏꦕ,nyahakayakaca,6,Damarwulan
s_img_00959_aug1.png,ꦲꦠꦒꦭꦠ,hatagalata,5,Noto Sans Javanese Regular
s_img_00959_aug2.png,ꦲꦠꦒꦭꦠ,hatagalata,5,Noto Sans Javanese Regular
s_img_00371_aug1.png,ꦝꦔ,dhanga,2,Tuladha Jejeg
s_img_00371_aug2.png,ꦝꦔ,dhanga,2,Tuladha Jejeg
s_img_00710_aug1.png,ꦫꦥꦭꦥꦏꦢ,rapalapakada,6,Sehulbari
s_img_00710_aug2.png,ꦫꦥꦭꦥꦏꦢ,rapalapakada,6,Sehulbari
s_img_01002_aug1.png,ꦢꦭꦝꦥꦒꦩ,daladhapagama,6,Nyk Ngayogyan New Italic
s_img_01002_aug2.png,ꦢꦭꦝꦥꦒꦩ,daladhapagama,6,Nyk Ngayogyan New Italic
s_img_00295_aug1.png,ꦏꦗꦧ,kajaba,3,Damarwulan
s_img_00295_aug2.png,ꦏꦗꦧ,kajaba,3,Damarwulan
s_img_00420_aug1.png,ꦥꦩꦒ,pamaga,3,AB Bakul
s_img_00420_aug2.png,ꦥꦩꦒ,pamaga,3,AB Bakul
s_img_00034_aug1.png,ꦱꦛ,satha,2,Sehulbari
s_img_00034_aug2.png,ꦱꦛ,satha,2,Sehulbari
s_img_01160_aug1.png,ꦭꦥ,lapa,2,Djoharuddin
s_img_01160_aug2.png,ꦭꦥ,lapa,2,Djoharuddin
s_img_00346_aug1.png,ꦱꦪ,saya,2,AB Bakul
s_img_00346_aug2.png,ꦱꦪ,saya,2,AB Bakul
s_img_01192_aug1.png,ꦠꦠꦭꦮ,tatalawa,4,Jamawi
s_img_01192_aug2.png,ꦠꦠꦭꦮ,tatalawa,4,Jamawi
s_img_00290_aug1.png,ꦫꦭꦛꦩꦒ,ralathamaga,5,AB Bakul
s_img_00290_aug2.png,ꦫꦭꦛꦩꦒ,ralathamaga,5,AB Bakul
s_img_00768_aug1.png,ꦠꦚꦭꦒ,tanyalaga,4,Nyk Ngayogyan Jejeg
s_img_00768_aug2.png,ꦠꦚꦭꦒ,tanyalaga,4,Nyk Ngayogyan Jejeg
s_img_00771_aug1.png,ꦮꦮꦭꦠ,wawalata,4,Nyk Ngayogyan Jejeg
s_img_00771_aug2.png,ꦮꦮꦭꦠ,wawalata,4,Nyk Ngayogyan Jejeg
s_img_00448_aug1.png,ꦧꦤꦢ,banada,3,AB Wulang
s_img_00448_aug2.png,ꦧꦤꦢ,banada,3,AB Wulang
s_img_00605_aug1.png,ꦪꦤꦮ,yanawa,3,Gumregah New FULL
s_img_00605_aug2.png,ꦪꦤꦮ,yanawa,3,Gumregah New FULL
s_img_00903_aug1.png,ꦱꦪꦮ,sayawa,3,Nawatura Beta
s_img_00903_aug2.png,ꦱꦪꦮ,sayawa,3,Nawatura Beta
s_img_01047_aug1.png,ꦔꦏꦝꦕꦱ,ngakadhacasa,5,CARAKAN JAWA
s_img_01047_aug2.png,ꦔꦏꦝꦕꦱ,ngakadhacasa,5,CARAKAN JAWA
s_img_00047_aug1.png,ꦫꦪ,raya,2,Sehulbari
s_img_00047_aug2.png,ꦫꦪ,raya,2,Sehulbari
s_img_00145_aug1.png,ꦥꦲꦪꦩꦫꦪ,pahayamaraya,6,Gumregah New FULL
s_img_00145_aug2.png,ꦥꦲꦪꦩꦫꦪ,pahayamaraya,6,Gumregah New FULL
s_img_00150_aug1.png,ꦥꦲꦩꦥꦢ,pahamapada,5,AR Demak Beta
s_img_00150_aug2.png,ꦥꦲꦩꦥꦢ,pahamapada,5,AR Demak Beta
s_img_00276_aug1.png,ꦝꦫꦛꦒ,dharathaga,4,Nawatura Beta
s_img_00276_aug2.png,ꦝꦫꦛꦒ,dharathaga,4,Nawatura Beta
s_img_00737_aug1.png,ꦪꦧꦩꦛꦱꦩ,yabamathasama,6,Nyk Ngayogyan Jejeg
s_img_00737_aug2.png,ꦪꦧꦩꦛꦱꦩ,yabamathasama,6,Nyk Ngayogyan Jejeg
s_img_00080_aug1.png,ꦪꦧꦲꦫꦕꦏ,yabaharacaka,6,AR Demak Beta
s_img_00080_aug2.png,ꦪꦧꦲꦫꦕꦏ,yabaharacaka,6,AR Demak Beta
s_img_00547_aug1.png,ꦛꦒꦢ,thagada,3,Damarwulan
s_img_00547_aug2.png,ꦛꦒꦢ,thagada,3,Damarwulan
s_img_00558_aug1.png,ꦗꦮꦗꦝ,jawajadha,4,Djoharuddin
s_img_00558_aug2.png,ꦗꦮꦗꦝ,jawajadha,4,Djoharuddin
s_img_00394_aug1.png,ꦧꦮꦏ,bawaka,3,Nayaka New
s_img_00394_aug2.png,ꦧꦮꦏ,bawaka,3,Nayaka New
s_img_00327_aug1.png,ꦩꦠꦱꦏ,matasaka,4,Gumregah New FULL
s_img_00327_aug2.png,ꦩꦠꦱꦏ,matasaka,4,Gumregah New FULL
s_img_00641_aug1.png,ꦧꦔꦏꦮꦕꦭ,bangakawacala,6,Jamawi
