image,transcription,transliteration,length,font_used
img_00081_orig.png,ꦥꦲꦥꦲꦥꦧ,pahapahapaba,6,AB Wulang
img_00081_aug1.png,ꦥꦲꦥꦲꦥꦧ,pahapahapaba,6,AB Wulang
img_00081_aug2.png,ꦥꦲꦥꦲꦥꦧ,pahapahapaba,6,AB Wulang
img_00082_orig.png,ꦤꦝꦭꦝꦫ,nadhaladhara,5,Nawatura Beta
img_00082_aug1.png,ꦤꦝꦭꦝꦫ,nadhaladhara,5,Nawatura Beta
img_00082_aug2.png,ꦤꦝꦭꦝꦫ,nadhaladhara,5,Nawatura Beta
img_00083_orig.png,ꦕꦠꦔꦗꦲ,catangajaha,5,Djoharuddin
img_00083_aug1.png,ꦕꦠꦔꦗꦲ,catangajaha,5,Djoharuddin
img_00083_aug2.png,ꦕꦠꦔꦗꦲ,catangajaha,5,Djoharuddin
img_00084_orig.png,ꦫꦮꦒꦏ,rawagaka,4,New Kramawirya
img_00084_aug1.png,ꦫꦮꦒꦏ,rawagaka,4,New Kramawirya
img_00084_aug2.png,ꦫꦮꦒꦏ,rawagaka,4,New Kramawirya
img_00085_orig.png,ꦱꦧ,saba,2,Sehulbari
img_00085_aug1.png,ꦱꦧ,saba,2,Sehulbari
img_00085_aug2.png,ꦱꦧ,saba,2,Sehulbari
img_00086_orig.png,ꦚꦕꦛꦔꦚꦧ,nyacathanganyaba,6,Damarwulan
img_00086_aug1.png,ꦚꦕꦛꦔꦚꦧ,nyacathanganyaba,6,Damarwulan
img_00086_aug2.png,ꦚꦕꦛꦔꦚꦧ,nyacathanganyaba,6,Damarwulan
img_00087_orig.png,ꦢꦥꦠ,dapata,3,Djoharuddin
img_00087_aug1.png,ꦢꦥꦠ,dapata,3,Djoharuddin
img_00087_aug2.png,ꦢꦥꦠ,dapata,3,Djoharuddin
img_00088_orig.png,ꦢꦚꦤꦧꦩ,danyanabama,5,Damarwulan
img_00088_aug1.png,ꦢꦚꦤꦧꦩ,danyanabama,5,Damarwulan
img_00088_aug2.png,ꦢꦚꦤꦧꦩ,danyanabama,5,Damarwulan
img_00089_orig.png,ꦚꦤ,nyana,2,Nawatura Beta
img_00089_aug1.png,ꦚꦤ,nyana,2,Nawatura Beta
img_00089_aug2.png,ꦚꦤ,nyana,2,Nawatura Beta
img_00090_orig.png,ꦒꦔ,ganga,2,Nyk Ngayogyan New Italic
img_00090_aug1.png,ꦒꦔ,ganga,2,Nyk Ngayogyan New Italic
img_00090_aug2.png,ꦒꦔ,ganga,2,Nyk Ngayogyan New Italic
img_00091_orig.png,ꦪꦢ,yada,2,AB Bakul
img_00091_aug1.png,ꦪꦢ,yada,2,AB Bakul
img_00091_aug2.png,ꦪꦢ,yada,2,AB Bakul
img_00092_orig.png,ꦩꦲꦲꦧꦒꦭ,mahahabagala,6,New Kramawirya
img_00092_aug1.png,ꦩꦲꦲꦧꦒꦭ,mahahabagala,6,New Kramawirya
img_00092_aug2.png,ꦩꦲꦲꦧꦒꦭ,mahahabagala,6,New Kramawirya
img_00093_orig.png,ꦕꦩꦝꦠꦤꦗ,camadhatanaja,6,Dhuwung
img_00093_aug1.png,ꦕꦩꦝꦠꦤꦗ,camadhatanaja,6,Dhuwung
img_00093_aug2.png,ꦕꦩꦝꦠꦤꦗ,camadhatanaja,6,Dhuwung
img_00094_orig.png,ꦢꦝꦤꦮ,dadhanawa,4,Dhuwung
img_00094_aug1.png,ꦢꦝꦤꦮ,dadhanawa,4,Dhuwung
img_00094_aug2.png,ꦢꦝꦤꦮ,dadhanawa,4,Dhuwung
img_00095_orig.png,ꦢꦲ,daha,2,Damarwulan
img_00095_aug1.png,ꦢꦲ,daha,2,Damarwulan
img_00095_aug2.png,ꦢꦲ,daha,2,Damarwulan
img_00096_orig.png,ꦫꦢ,rada,2,Nyk Ngayogyan New Italic
img_00096_aug1.png,ꦫꦢ,rada,2,Nyk Ngayogyan New Italic
img_00096_aug2.png,ꦫꦢ,rada,2,Nyk Ngayogyan New Italic
img_00097_orig.png,ꦛꦪꦒ,thayaga,3,Nyk Ngayogyan Jejeg
img_00097_aug1.png,ꦛꦪꦒ,thayaga,3,Nyk Ngayogyan Jejeg
img_00097_aug2.png,ꦛꦪꦒ,thayaga,3,Nyk Ngayogyan Jejeg
img_00098_orig.png,ꦏꦢꦫꦛꦗ,kadarathaja,5,CARAKAN JAWA
img_00098_aug1.png,ꦏꦢꦫꦛꦗ,kadarathaja,5,CARAKAN JAWA
img_00098_aug2.png,ꦏꦢꦫꦛꦗ,kadarathaja,5,CARAKAN JAWA
img_00099_orig.png,ꦲꦤꦭꦭꦚꦥ,hanalalanyapa,6,Damarwulan
img_00099_aug1.png,ꦲꦤꦭꦭꦚꦥ,hanalalanyapa,6,Damarwulan
img_00099_aug2.png,ꦲꦤꦭꦭꦚꦥ,hanalalanyapa,6,Damarwulan
img_00100_orig.png,ꦗꦩꦒꦠꦢꦧ,jamagatadaba,6,New Kramawirya
img_00100_aug1.png,ꦗꦩꦒꦠꦢꦧ,jamagatadaba,6,New Kramawirya
img_00100_aug2.png,ꦗꦩꦒꦠꦢꦧ,jamagatadaba,6,New Kramawirya
img_00101_orig.png,ꦕꦚꦮꦏꦏꦗ,canyawakakaja,6,CARAKAN JAWA
img_00101_aug1.png,ꦕꦚꦮꦏꦏꦗ,canyawakakaja,6,CARAKAN JAWA
img_00101_aug2.png,ꦕꦚꦮꦏꦏꦗ,canyawakakaja,6,CARAKAN JAWA
img_00102_orig.png,ꦛꦠ,thata,2,New Kramawirya
img_00102_aug1.png,ꦛꦠ,thata,2,New Kramawirya
img_00102_aug2.png,ꦛꦠ,thata,2,New Kramawirya
img_00103_orig.png,ꦫꦪꦛ,rayatha,3,Dhuwung
img_00103_aug1.png,ꦫꦪꦛ,rayatha,3,Dhuwung
img_00103_aug2.png,ꦫꦪꦛ,rayatha,3,Dhuwung
img_00104_orig.png,ꦤꦢꦗ,nadaja,3,Nawatura Beta
img_00104_aug1.png,ꦤꦢꦗ,nadaja,3,Nawatura Beta
img_00104_aug2.png,ꦤꦢꦗ,nadaja,3,Nawatura Beta
img_00105_orig.png,ꦫꦛꦢ,rathada,3,AB Wulang
img_00105_aug1.png,ꦫꦛꦢ,rathada,3,AB Wulang
img_00105_aug2.png,ꦫꦛꦢ,rathada,3,AB Wulang
img_00106_orig.png,ꦥꦕꦪꦧ,pacayaba,4,Nyk Ngayogyan Jejeg
img_00106_aug1.png,ꦥꦕꦪꦧ,pacayaba,4,Nyk Ngayogyan Jejeg
img_00106_aug2.png,ꦥꦕꦪꦧ,pacayaba,4,Nyk Ngayogyan Jejeg
img_00107_orig.png,ꦒꦝꦮꦤꦔ,gadhawananga,5,Nayaka New
img_00107_aug1.png,ꦒꦝꦮꦤꦔ,gadhawananga,5,Nayaka New
img_00107_aug2.png,ꦒꦝꦮꦤꦔ,gadhawananga,5,Nayaka New
img_00108_orig.png,ꦠꦱꦪꦝ,tasayadha,4,Nawatura Beta
img_00108_aug1.png,ꦠꦱꦪꦝ,tasayadha,4,Nawatura Beta
img_00108_aug2.png,ꦠꦱꦪꦝ,tasayadha,4,Nawatura Beta
img_00109_orig.png,ꦲꦮꦫꦢꦥꦗ,hawaradapaja,6,New Kramawirya
img_00109_aug1.png,ꦲꦮꦫꦢꦥꦗ,hawaradapaja,6,New Kramawirya
img_00109_aug2.png,ꦲꦮꦫꦢꦥꦗ,hawaradapaja,6,New Kramawirya
img_00110_orig.png,ꦢꦩꦫ,damara,3,Nayaka New
img_00110_aug1.png,ꦢꦩꦫ,damara,3,Nayaka New
img_00110_aug2.png,ꦢꦩꦫ,damara,3,Nayaka New
img_00111_orig.png,ꦒꦏꦫꦚꦕ,gakaranyaca,5,Nyk Ngayogyan New Italic
img_00111_aug1.png,ꦒꦏꦫꦚꦕ,gakaranyaca,5,Nyk Ngayogyan New Italic
img_00111_aug2.png,ꦒꦏꦫꦚꦕ,gakaranyaca,5,Nyk Ngayogyan New Italic
img_00112_orig.png,ꦫꦲꦝꦧ,rahadhaba,4,Noto Sans Javanese Regular
img_00112_aug1.png,ꦫꦲꦝꦧ,rahadhaba,4,Noto Sans Javanese Regular
img_00112_aug2.png,ꦫꦲꦝꦧ,rahadhaba,4,Noto Sans Javanese Regular
img_00113_orig.png,ꦠꦢꦧꦒ,tadabaga,4,AB Wulang
img_00113_aug1.png,ꦠꦢꦧꦒ,tadabaga,4,AB Wulang
img_00113_aug2.png,ꦠꦢꦧꦒ,tadabaga,4,AB Wulang
img_00114_orig.png,ꦔꦒꦫꦏ,ngagaraka,4,Nawatura Beta
img_00114_aug1.png,ꦔꦒꦫꦏ,ngagaraka,4,Nawatura Beta
img_00114_aug2.png,ꦔꦒꦫꦏ,ngagaraka,4,Nawatura Beta
img_00115_orig.png,ꦥꦝ,padha,2,Gumregah New FULL
img_00115_aug1.png,ꦥꦝ,padha,2,Gumregah New FULL
img_00115_aug2.png,ꦥꦝ,padha,2,Gumregah New FULL
img_00116_orig.png,ꦢꦥꦠꦱꦧꦪ,dapatasabaya,6,AB Wulang
img_00116_aug1.png,ꦢꦥꦠꦱꦧꦪ,dapatasabaya,6,AB Wulang
img_00116_aug2.png,ꦢꦥꦠꦱꦧꦪ,dapatasabaya,6,AB Wulang
img_00117_orig.png,ꦝꦏꦩꦲꦝꦗ,dhakamahadhaja,6,AR Demak Beta
img_00117_aug1.png,ꦝꦏꦩꦲꦝꦗ,dhakamahadhaja,6,AR Demak Beta
img_00117_aug2.png,ꦝꦏꦩꦲꦝꦗ,dhakamahadhaja,6,AR Demak Beta
img_00118_orig.png,ꦤꦫꦔ,naranga,3,Nawatura Beta
img_00118_aug1.png,ꦤꦫꦔ,naranga,3,Nawatura Beta
img_00118_aug2.png,ꦤꦫꦔ,naranga,3,Nawatura Beta
img_00119_orig.png,ꦫꦥ,rapa,2,Noto Sans Javanese Regular
img_00119_aug1.png,ꦫꦥ,rapa,2,Noto Sans Javanese Regular
img_00119_aug2.png,ꦫꦥ,rapa,2,Noto Sans Javanese Regular
img_00120_orig.png,ꦭꦔ,langa,2,Noto Sans Javanese Regular
img_00120_aug1.png,ꦭꦔ,langa,2,Noto Sans Javanese Regular
img_00120_aug2.png,ꦭꦔ,langa,2,Noto Sans Javanese Regular
img_00121_orig.png,ꦕꦛ,catha,2,Gumregah New FULL
img_00121_aug1.png,ꦕꦛ,catha,2,Gumregah New FULL
img_00121_aug2.png,ꦕꦛ,catha,2,Gumregah New FULL
img_00122_orig.png,ꦪꦚꦒ,yanyaga,3,Nawatura Beta
img_00122_aug1.png,ꦪꦚꦒ,yanyaga,3,Nawatura Beta
img_00122_aug2.png,ꦪꦚꦒ,yanyaga,3,Nawatura Beta
img_00123_orig.png,ꦭꦔ,langa,2,New Kramawirya
img_00123_aug1.png,ꦭꦔ,langa,2,New Kramawirya
img_00123_aug2.png,ꦭꦔ,langa,2,New Kramawirya
img_00124_orig.png,ꦥꦥ,papa,2,Nayaka New
img_00124_aug1.png,ꦥꦥ,papa,2,Nayaka New
img_00124_aug2.png,ꦥꦥ,papa,2,Nayaka New
img_00125_orig.png,ꦥꦮꦤꦠ,pawanata,4,AB Wulang
img_00125_aug1.png,ꦥꦮꦤꦠ,pawanata,4,AB Wulang
img_00125_aug2.png,ꦥꦮꦤꦠ,pawanata,4,AB Wulang
img_00126_orig.png,ꦝꦛ,dhatha,2,AR Demak Beta
img_00126_aug1.png,ꦝꦛ,dhatha,2,AR Demak Beta
img_00126_aug2.png,ꦝꦛ,dhatha,2,AR Demak Beta
img_00127_orig.png,ꦫꦛꦤꦒꦒꦠ,rathanagagata,6,Tuladha Jejeg
img_00127_aug1.png,ꦫꦛꦤꦒꦒꦠ,rathanagagata,6,Tuladha Jejeg
img_00127_aug2.png,ꦫꦛꦤꦒꦒꦠ,rathanagagata,6,Tuladha Jejeg
img_00128_orig.png,ꦪꦠꦝ,yatadha,3,Nyk Ngayogyan Jejeg
img_00128_aug1.png,ꦪꦠꦝ,yatadha,3,Nyk Ngayogyan Jejeg
img_00128_aug2.png,ꦪꦠꦝ,yatadha,3,Nyk Ngayogyan Jejeg
img_00129_orig.png,ꦮꦤ,wana,2,Gumregah New FULL
img_00129_aug1.png,ꦮꦤ,wana,2,Gumregah New FULL
img_00129_aug2.png,ꦮꦤ,wana,2,Gumregah New FULL
img_00130_orig.png,ꦚꦝꦗꦏꦔꦛ,nyadhajakangatha,6,Jamawi
img_00130_aug1.png,ꦚꦝꦗꦏꦔꦛ,nyadhajakangatha,6,Jamawi
img_00130_aug2.png,ꦚꦝꦗꦏꦔꦛ,nyadhajakangatha,6,Jamawi
img_00131_orig.png,ꦲꦱꦝ,hasadha,3,Gumregah New FULL
img_00131_aug1.png,ꦲꦱꦝ,hasadha,3,Gumregah New FULL
img_00131_aug2.png,ꦲꦱꦝ,hasadha,3,Gumregah New FULL
img_00132_orig.png,ꦧꦱꦚꦕꦠ,basanyacata,5,AR Demak Beta
img_00132_aug1.png,ꦧꦱꦚꦕꦠ,basanyacata,5,AR Demak Beta
img_00132_aug2.png,ꦧꦱꦚꦕꦠ,basanyacata,5,AR Demak Beta
img_00133_orig.png,ꦠꦫꦧꦩ,tarabama,4,Nayaka New
img_00133_aug1.png,ꦠꦫꦧꦩ,tarabama,4,Nayaka New
img_00133_aug2.png,ꦠꦫꦧꦩ,tarabama,4,Nayaka New
img_00134_orig.png,ꦏꦩꦔꦝ,kamangadha,4,Tuladha Jejeg
img_00134_aug1.png,ꦏꦩꦔꦝ,kamangadha,4,Tuladha Jejeg
img_00134_aug2.png,ꦏꦩꦔꦝ,kamangadha,4,Tuladha Jejeg
img_00135_orig.png,ꦛꦩꦛꦚꦪꦝ,thamathanyayadha,6,Nayaka New
img_00135_aug1.png,ꦛꦩꦛꦚꦪꦝ,thamathanyayadha,6,Nayaka New
img_00135_aug2.png,ꦛꦩꦛꦚꦪꦝ,thamathanyayadha,6,Nayaka New
img_00136_orig.png,ꦛꦠꦔꦧ,thatangaba,4,Nyk Ngayogyan New Italic
img_00136_aug1.png,ꦛꦠꦔꦧ,thatangaba,4,Nyk Ngayogyan New Italic
img_00136_aug2.png,ꦛꦠꦔꦧ,thatangaba,4,Nyk Ngayogyan New Italic
img_00137_orig.png,ꦏꦫꦭꦔꦧ,karalangaba,5,Sehulbari
img_00137_aug1.png,ꦏꦫꦭꦔꦧ,karalangaba,5,Sehulbari
img_00137_aug2.png,ꦏꦫꦭꦔꦧ,karalangaba,5,Sehulbari
img_00138_orig.png,ꦒꦛꦒꦮꦕꦫ,gathagawacara,6,AR Demak Beta
img_00138_aug1.png,ꦒꦛꦒꦮꦕꦫ,gathagawacara,6,AR Demak Beta
img_00138_aug2.png,ꦒꦛꦒꦮꦕꦫ,gathagawacara,6,AR Demak Beta
img_00139_orig.png,ꦤꦩꦏ,namaka,3,AB Bakul
img_00139_aug1.png,ꦤꦩꦏ,namaka,3,AB Bakul
img_00139_aug2.png,ꦤꦩꦏ,namaka,3,AB Bakul
img_00140_orig.png,ꦭꦛꦔ,lathanga,3,Jamawi
img_00140_aug1.png,ꦭꦛꦔ,lathanga,3,Jamawi
img_00140_aug2.png,ꦭꦛꦔ,lathanga,3,Jamawi
img_00141_orig.png,ꦲꦛꦥꦚꦮꦪ,hathapanyawaya,6,Gumregah New FULL
img_00141_aug1.png,ꦲꦛꦥꦚꦮꦪ,hathapanyawaya,6,Gumregah New FULL
img_00141_aug2.png,ꦲꦛꦥꦚꦮꦪ,hathapanyawaya,6,Gumregah New FULL
img_00142_orig.png,ꦗꦮꦗ,jawaja,3,AB Bakul
img_00142_aug1.png,ꦗꦮꦗ,jawaja,3,AB Bakul
img_00142_aug2.png,ꦗꦮꦗ,jawaja,3,AB Bakul
img_00143_orig.png,ꦱꦲꦮꦝꦩꦪ,sahawadhamaya,6,Noto Sans Javanese Regular
img_00143_aug1.png,ꦱꦲꦮꦝꦩꦪ,sahawadhamaya,6,Noto Sans Javanese Regular
img_00143_aug2.png,ꦱꦲꦮꦝꦩꦪ,sahawadhamaya,6,Noto Sans Javanese Regular
img_00144_orig.png,ꦪꦕꦱꦭꦲ,yacasalaha,5,Djoharuddin
img_00144_aug1.png,ꦪꦕꦱꦭꦲ,yacasalaha,5,Djoharuddin
img_00144_aug2.png,ꦪꦕꦱꦭꦲ,yacasalaha,5,Djoharuddin
img_00145_orig.png,ꦪꦗꦔꦚꦥꦛ,yajanganyapatha,6,Dhuwung
img_00145_aug1.png,ꦪꦗꦔꦚꦥꦛ,yajanganyapatha,6,Dhuwung
img_00145_aug2.png,ꦪꦗꦔꦚꦥꦛ,yajanganyapatha,6,Dhuwung
img_00146_orig.png,ꦭꦢꦱ,ladasa,3,Dhuwung
img_00146_aug1.png,ꦭꦢꦱ,ladasa,3,Dhuwung
img_00146_aug2.png,ꦭꦢꦱ,ladasa,3,Dhuwung
img_00147_orig.png,ꦢꦲꦔ,dahanga,3,Damarwulan
img_00147_aug1.png,ꦢꦲꦔ,dahanga,3,Damarwulan
img_00147_aug2.png,ꦢꦲꦔ,dahanga,3,Damarwulan
img_00148_orig.png,ꦧꦚꦏꦱ,banyakasa,4,Nyk Ngayogyan New Italic
img_00148_aug1.png,ꦧꦚꦏꦱ,banyakasa,4,Nyk Ngayogyan New Italic
img_00148_aug2.png,ꦧꦚꦏꦱ,banyakasa,4,Nyk Ngayogyan New Italic
img_00149_orig.png,ꦛꦕꦕꦚꦭ,thacacanyala,5,Sehulbari
img_00149_aug1.png,ꦛꦕꦕꦚꦭ,thacacanyala,5,Sehulbari
img_00149_aug2.png,ꦛꦕꦕꦚꦭ,thacacanyala,5,Sehulbari
img_00150_orig.png,ꦕꦒꦏꦛꦝꦪ,cagakathadhaya,6,Nawatura Beta
img_00150_aug1.png,ꦕꦒꦏꦛꦝꦪ,cagakathadhaya,6,Nawatura Beta
