image,transcription,transliteration,length
img_00048.png,ꦤꦔꦫꦧꦲ,nangarabaha,5
img_00049.png,ꦫꦝꦭꦪ,radhalaya,4
img_00050.png,ꦫꦱꦝꦱꦕꦝ,rasadhasacadha,6
img_00051.png,ꦲꦩ,hama,2
img_00052.png,ꦗꦱꦗꦫꦧ,jasajaraba,5
img_00053.png,ꦲꦪꦚꦔ,hayanyanga,4
img_00054.png,ꦗꦏꦮꦪ,jakawaya,4
img_00055.png,ꦒꦏꦠꦭꦕ,gakatalaca,5
img_00056.png,ꦭꦪꦕꦱꦧ,layacasaba,5
img_00057.png,ꦚꦒꦚꦒ,nyaganyaga,4
img_00058.png,ꦏꦠꦤꦮ,katanawa,4
img_00059.png,ꦤꦮꦚꦏꦮꦠ,nawanyakawata,6
img_00060.png,ꦪꦭꦚꦔ,yalanyanga,4
img_00061.png,ꦭꦗ,laja,2
img_00062.png,ꦪꦮꦮꦔꦒꦭ,yawawangagala,6
img_00063.png,ꦢꦥ,dapa,2
img_00064.png,ꦭꦠ,lata,2
img_00065.png,ꦩꦲꦚꦫꦒ,mahanyaraga,5
img_00066.png,ꦒꦝꦢꦮꦱ,gadhadawasa,5
img_00067.png,ꦤꦩꦫ,namara,3
img_00068.png,ꦗꦔꦱꦒꦮ,jangasagawa,5
img_00069.png,ꦥꦧ,paba,2
img_00070.png,ꦤꦔꦩꦱꦏ,nangamasaka,5
img_00071.png,ꦥꦲꦚꦭꦢ,pahanyalada,5
img_00072.png,ꦤꦕꦧꦔꦔꦒ,nacabangangaga,6
img_00073.png,ꦧꦫꦕꦒꦩ,baracagama,5
img_00074.png,ꦕꦧꦤ,cabana,3
img_00075.png,ꦔꦏꦕꦒꦪ,ngakacagaya,5
img_00076.png,ꦲꦏꦪꦕꦤ,hakayacana,5
img_00077.png,ꦒꦥꦏꦝꦢꦕ,gapakadhadaca,6
img_00078.png,ꦗꦚꦢ,janyada,3
img_00079.png,ꦱꦲꦝꦲ,sahadhaha,4
img_00080.png,ꦛꦥꦩꦔꦛꦥ,thapamangathapa,6
img_00081.png,ꦥꦲꦥꦲꦥꦧ,pahapahapaba,6
img_00082.png,ꦤꦝꦭꦝꦫ,nadhaladhara,5
img_00083.png,ꦕꦠꦔꦗꦲ,catangajaha,5
img_00084.png,ꦫꦮꦒꦏ,rawagaka,4
img_00085.png,ꦱꦧ,saba,2
img_00086.png,ꦚꦕꦛꦔꦚꦧ,nyacathanganyaba,6
img_00087.png,ꦢꦥꦠ,dapata,3
img_00088.png,ꦢꦚꦤꦧꦩ,danyanabama,5
img_00089.png,ꦚꦤ,nyana,2
img_00090.png,ꦒꦔ,ganga,2
img_00091.png,ꦪꦢ,yada,2
img_00092.png,ꦩꦲꦲꦧꦒꦭ,mahahabagala,6
img_00093.png,ꦕꦩꦝꦠꦤꦗ,camadhatanaja,6
img_00094.png,ꦢꦝꦤꦮ,dadhanawa,4
img_00095.png,ꦢꦲ,daha,2
img_00096.png,ꦫꦢ,rada,2
img_00097.png,ꦛꦪꦒ,thayaga,3
img_00098.png,ꦏꦢꦫꦛꦗ,kadarathaja,5
img_00099.png,ꦲꦤꦭꦭꦚꦥ,hanalalanyapa,6
img_00100.png,ꦗꦩꦒꦠꦢꦧ,jamagatadaba,6
img_00101.png,ꦕꦚꦮꦏꦏꦗ,canyawakakaja,6
img_00102.png,ꦛꦠ,thata,2
img_00103.png,ꦫꦪꦛ,rayatha,3
img_00104.png,ꦤꦢꦗ,nadaja,3
img_00105.png,ꦫꦛꦢ,rathada,3
img_00106.png,ꦥꦕꦪꦧ,pacayaba,4
img_00107.png,ꦒꦝꦮꦤꦔ,gadhawananga,5
img_00108.png,ꦠꦱꦪꦝ,tasayadha,4
img_00109.png,ꦲꦮꦫꦢꦥꦗ,hawaradapaja,6
img_00110.png,ꦢꦩꦫ,damara,3
img_00111.png,ꦒꦏꦫꦚꦕ,gakaranyaca,5
img_00112.png,ꦫꦲꦝꦧ,rahadhaba,4
img_00113.png,ꦠꦢꦧꦒ,tadabaga,4
img_00114.png,ꦔꦒꦫꦏ,ngagaraka,4
img_00115.png,ꦥꦝ,padha,2
img_00116.png,ꦢꦥꦠꦱꦧꦪ,dapatasabaya,6
img_00117.png,ꦝꦏꦩꦲꦝꦗ,dhakamahadhaja,6
img_00118.png,ꦤꦫꦔ,naranga,3
img_00119.png,ꦫꦥ,rapa,2
img_00120.png,ꦭꦔ,langa,2
img_00121.png,ꦕꦛ,catha,2
img_00122.png,ꦪꦚꦒ,yanyaga,3
img_00123.png,ꦭꦔ,langa,2
img_00124.png,ꦥꦥ,papa,2
img_00125.png,ꦥꦮꦤꦠ,pawanata,4
img_00126.png,ꦝꦛ,dhatha,2
img_00127.png,ꦫꦛꦤꦒꦒꦠ,rathanagagata,6
img_00128.png,ꦪꦠꦝ,yatadha,3
img_00129.png,ꦮꦤ,wana,2
img_00130.png,ꦚꦝꦗꦏꦔꦛ,nyadhajakangatha,6
img_00131.png,ꦲꦱꦝ,hasadha,3
img_00132.png,ꦧꦱꦚꦕꦠ,basanyacata,5
img_00133.png,ꦠꦫꦧꦩ,tarabama,4
img_00134.png,ꦏꦩꦔꦝ,kamangadha,4
img_00135.png,ꦛꦩꦛꦚꦪꦝ,thamathanyayadha,6
img_00136.png,ꦛꦠꦔꦧ,thatangaba,4
img_00137.png,ꦏꦫꦭꦔꦧ,karalangaba,5
img_00138.png,ꦒꦛꦒꦮꦕꦫ,gathagawacara,6
img_00139.png,ꦤꦩꦏ,namaka,3
img_00140.png,ꦭꦛꦔ,lathanga,3
img_00141.png,ꦲꦛꦥꦚꦮꦪ,hathapanyawaya,6
img_00142.png,ꦗꦮꦗ,jawaja,3
img_00143.png,ꦱꦲꦮꦝꦩꦪ,sahawadhamaya,6
img_00144.png,ꦪꦕꦱꦭꦲ,yacasalaha,5
img_00145.png,ꦪꦗꦔꦚꦥꦛ,yajanganyapatha,6
img_00146.png,ꦭꦢꦱ,ladasa,3
img_00147.png,ꦢꦲꦔ,dahanga,3
img_00148.png,ꦧꦚꦏꦱ,banyakasa,4
img_00149.png,ꦛꦕꦕꦚꦭ,thacacanyala,5
img_00150.png,ꦕꦒꦏꦛꦝꦪ,cagakathadhaya,6
img_00151.png,ꦢꦫꦠꦩꦚꦱ,daratamanyasa,6
img_00152.png,ꦭꦱꦝꦒ,lasadhaga,4
img_00153.png,ꦱꦧꦱꦮꦱꦱ,sabasawasasa,6
img_00154.png,ꦝꦠꦕꦒꦚꦒ,dhatacaganyaga,6
img_00155.png,ꦲꦲꦪ,hahaya,3
img_00156.png,ꦪꦠꦔ,yatanga,3
img_00157.png,ꦒꦧꦢꦮ,gabadawa,4
img_00158.png,ꦥꦮꦮꦚ,pawawanya,4
img_00159.png,ꦥꦫꦩꦝ,paramadha,4
img_00160.png,ꦚꦧꦲꦲ,nyabahaha,4
img_00161.png,ꦤꦤ,nana,2
img_00162.png,ꦧꦏꦧꦲꦩ,bakabahama,5
img_00163.png,ꦱꦩꦢꦚꦤ,samadanyana,5
img_00164.png,ꦮꦗꦮꦠꦝꦩ,wajawatadhama,6
img_00165.png,ꦕꦛꦗꦥ,cathajapa,4
img_00166.png,ꦤꦏꦮ,nakawa,3
img_00167.png,ꦕꦮꦔ,cawanga,3
img_00168.png,ꦏꦪꦚ,kayanya,3
img_00169.png,ꦫꦢꦏꦝꦔꦛ,radakadhangatha,6
img_00170.png,ꦭꦒꦪ,lagaya,3
img_00171.png,ꦭꦏꦥꦚꦢ,lakapanyada,5
img_00172.png,ꦝꦕ,dhaca,2
img_00173.png,ꦫꦠꦤꦭꦩꦔ,ratanalamanga,6
img_00174.png,ꦚꦚꦫꦲꦢ,nyanyarahada,5
img_00175.png,ꦢꦢꦢꦚ,dadadanya,4
img_00176.png,ꦪꦧꦔꦔꦥ,yabangangapa,5
img_00177.png,ꦏꦧ,kaba,2
img_00178.png,ꦕꦭꦱ,calasa,3
img_00179.png,ꦝꦗ,dhaja,2
img_00180.png,ꦪꦲꦮꦲꦩꦧ,yahawahamaba,6
img_00181.png,ꦗꦩꦛ,jamatha,3
img_00182.png,ꦤꦫꦭ,narala,3
img_00183.png,ꦮꦛꦱ,wathasa,3
img_00184.png,ꦚꦪꦩꦛ,nyayamatha,4
img_00185.png,ꦧꦢꦩꦕ,badamaca,4
img_00186.png,ꦗꦚꦝꦱ,janyadhasa,4
img_00187.png,ꦢꦱꦚꦧ,dasanyaba,4
img_00188.png,ꦱꦪꦧ,sayaba,3
img_00189.png,ꦪꦤꦕ,yanaca,3
img_00190.png,ꦥꦢꦏꦩꦱꦱ,padakamasasa,6
img_00191.png,ꦚꦭꦢ,nyalada,3
img_00192.png,ꦪꦭꦪꦢꦝꦗ,yalayadadhaja,6
img_00193.png,ꦛꦮꦲꦧ,thawahaba,4
img_00194.png,ꦛꦗꦔꦤꦗꦛ,thajanganajatha,6
img_00195.png,ꦝꦲ,dhaha,2
img_00196.png,ꦫꦱ,rasa,2
img_00197.png,ꦩꦕꦲꦗ,macahaja,4
img_00198.png,ꦠꦮꦤꦝ,tawanadha,4
img_00199.png,ꦕꦏꦢꦏꦧ,cakadakaba,5
img_00200.png,ꦢꦒꦝꦕꦚꦗ,dagadhacanyaja,6
img_00201.png,ꦒꦔ,ganga,2
img_00202.png,ꦫꦭꦒꦚꦔꦱ,ralaganyangasa,6
img_00203.png,ꦛꦩꦒꦠꦱ,thamagatasa,5
img_00204.png,ꦪꦮꦔꦒꦤ,yawangagana,5
img_00205.png,ꦩꦛꦫꦩ,matharama,4
img_00206.png,ꦲꦏꦱꦪꦢ,hakasayada,5
img_00207.png,ꦠꦧꦱꦧꦒꦮ,tabasabagawa,6
img_00208.png,ꦧꦭꦒꦧ,balagaba,4
img_00209.png,ꦠꦝ,tadha,2
img_00210.png,ꦭꦝꦝꦲꦤꦮ,ladhadhahanawa,6
img_00211.png,ꦧꦚꦱ,banyasa,3
img_00212.png,ꦗꦪꦲ,jayaha,3
img_00213.png,ꦠꦔꦫꦕꦛ,tangaracatha,5
img_00214.png,ꦗꦥꦭꦚꦢꦭ,japalanyadala,6
img_00215.png,ꦮꦠꦮꦔꦠ,watawangata,5
img_00216.png,ꦥꦥꦕꦠꦱ,papacatasa,5
img_00217.png,ꦠꦒꦱꦲꦮ,tagasahawa,5
img_00218.png,ꦥꦱꦩꦩꦩꦧ,pasamamamaba,6
img_00219.png,ꦏꦚꦝꦢ,kanyadhada,4
img_00220.png,ꦥꦪ,paya,2
img_00221.png,ꦠꦮꦗꦕꦠ,tawajacata,5
img_00222.png,ꦫꦔꦢꦕꦗ,rangadacaja,5
img_00223.png,ꦥꦫ,para,2
img_00224.png,ꦛꦔ,thanga,2
img_00225.png,ꦪꦗꦕꦔ,yajacanga,4
img_00226.png,ꦩꦕ,maca,2
img_00227.png,ꦫꦏꦮꦪꦝꦤ,rakawayadhana,6
img_00228.png,ꦛꦠꦚꦒꦝꦒ,thatanyagadhaga,6
img_00229.png,ꦕꦠꦤꦭ,catanala,4
img_00230.png,ꦩꦚꦫ,manyara,3
img_00231.png,ꦢꦪꦛꦏꦤꦗ,dayathakanaja,6
img_00232.png,ꦧꦗꦚꦠ,bajanyata,4
img_00233.png,ꦮꦩꦗꦝꦔ,wamajadhanga,5
img_00234.png,ꦤꦏ,naka,2
img_00235.png,ꦮꦗꦮꦔ,wajawanga,4
img_00236.png,ꦛꦥꦤꦮꦭꦕ,thapanawalaca,6
img_00237.png,ꦥꦲꦚꦛꦪꦧ,pahanyathayaba,6
img_00238.png,ꦏꦝꦝꦕꦢꦕ,kadhadhacadaca,6
img_00239.png,ꦚꦛꦝ,nyathadha,3
img_00240.png,ꦕꦕꦭꦲꦗꦮ,cacalahajawa,6
img_00241.png,ꦕꦏ,caka,2
img_00242.png,ꦮꦥ,wapa,2
img_00243.png,ꦤꦛꦪ,nathaya,3
img_00244.png,ꦏꦝꦕꦠꦠꦝ,kadhacatatadha,6
img_00245.png,ꦒꦢꦩ,gadama,3
img_00246.png,ꦢꦮ,dawa,2
img_00247.png,ꦏꦱꦠ,kasata,3
img_00248.png,ꦒꦔ,ganga,2
img_00249.png,ꦕꦫꦛꦪ,carathaya,4
img_00250.png,ꦒꦕꦫꦩꦮꦕ,gacaramawaca,6
img_00251.png,ꦚꦏꦱꦝꦧ,nyakasadhaba,5
img_00252.png,ꦗꦩ,jama,2
img_00253.png,ꦭꦭꦏꦪ,lalakaya,4
img_00254.png,ꦗꦮ,jawa,2
img_00255.png,ꦮꦤꦛꦩ,wanathama,4
img_00256.png,ꦏꦱꦥꦔꦮꦧ,kasapangawaba,6
img_00257.png,ꦧꦛ,batha,2
img_00258.png,ꦧꦱꦥ,basapa,3
img_00259.png,ꦫꦧꦝꦢꦪ,rabadhadaya,5
img_00260.png,ꦠꦱꦏꦚꦚꦧ,tasakanyanyaba,6
img_00261.png,ꦗꦔ,janga,2
img_00262.png,ꦫꦪꦛꦒꦮꦪ,rayathagawaya,6
img_00263.png,ꦕꦏ,caka,2
img_00264.png,ꦪꦗꦔꦭ,yajangala,4
img_00265.png,ꦛꦛꦒꦚꦕꦝ,thathaganyacadha,6
img_00266.png,ꦮꦒꦮꦫꦤ,wagawarana,5
img_00267.png,ꦲꦠꦩ,hatama,3
img_00268.png,ꦥꦒꦔꦠꦲ,pagangataha,5
img_00269.png,ꦒꦔꦫꦔꦒ,gangarangaga,5
img_00270.png,ꦩꦏꦠꦲ,makataha,4
img_00271.png,ꦔꦥꦝꦠꦪ,ngapadhataya,5
img_00272.png,ꦲꦏꦧꦚꦮꦚ,hakabanyawanya,6
img_00273.png,ꦗꦩꦢꦏꦱ,jamadakasa,5
img_00274.png,ꦏꦠꦗꦩꦱ,katajamasa,5
img_00275.png,ꦩꦠꦤ,matana,3
img_00276.png,ꦲꦠ,hata,2
img_00277.png,ꦤꦔ,nanga,2
img_00278.png,ꦒꦤꦤꦕꦲ,gananacaha,5
img_00279.png,ꦪꦧꦱꦫ,yabasara,4
img_00280.png,ꦤꦝ,nadha,2
img_00281.png,ꦫꦚꦱꦛꦫ,ranyasathara,5
img_00282.png,ꦢꦢꦩꦗꦮ,dadamajawa,5
img_00283.png,ꦏꦗ,kaja,2
img_00284.png,ꦧꦒꦮꦏ,bagawaka,4
img_00285.png,ꦛꦲꦗꦔꦔ,thahajanganga,5
img_00286.png,ꦗꦛꦤꦢꦏ,jathanadaka,5
img_00287.png,ꦭꦮꦮ,lawawa,3
img_00288.png,ꦥꦧꦏ,pabaka,3
img_00289.png,ꦥꦭꦩꦒꦪ,palamagaya,5
img_00290.png,ꦪꦗꦥ,yajapa,3
img_00291.png,ꦥꦢꦩꦩ,padamama,4
img_00292.png,ꦠꦗꦏꦔ,tajakanga,4
img_00293.png,ꦠꦛꦪ,tathaya,3
img_00294.png,ꦝꦠꦪꦩ,dhatayama,4
img_00295.png,ꦚꦕꦪꦒꦔ,nyacayaganga,5
img_00296.png,ꦥꦏ,paka,2
img_00297.png,ꦫꦛꦝꦠꦤꦏ,rathadhatanaka,6
img_00298.png,ꦢꦏ,daka,2
img_00299.png,ꦩꦪꦫꦔꦤꦝ,mayaranganadha,6
img_00300.png,ꦤꦫꦠ,narata,3
img_00301.png,ꦧꦢ,bada,2
img_00302.png,ꦕꦩ,cama,2
img_00303.png,ꦔꦫꦲ,ngaraha,3
img_00304.png,ꦢꦏꦲꦭꦢ,dakahalada,5
img_00305.png,ꦲꦔ,hanga,2
img_00306.png,ꦗꦪꦕꦩꦛꦩ,jayacamathama,6
img_00307.png,ꦕꦫꦗ,caraja,3
img_00308.png,ꦏꦔꦱꦏ,kangasaka,4
img_00309.png,ꦒꦢꦠꦫꦱ,gadatarasa,5
img_00310.png,ꦥꦥꦥꦏ,papapaka,4
img_00311.png,ꦫꦕꦮ,racawa,3
img_00312.png,ꦗꦫ,jara,2
img_00313.png,ꦔꦝꦱꦔꦫꦧ,ngadhasangaraba,6
img_00314.png,ꦏꦲꦚꦫ,kahanyara,4
img_00315.png,ꦕꦕꦥꦏꦧ,cacapakaba,5
img_00316.png,ꦚꦱꦩꦚ,nyasamanya,4
img_00317.png,ꦧꦒꦠꦢꦲ,bagatadaha,5
img_00318.png,ꦤꦛꦔꦚ,nathanganya,4
img_00319.png,ꦤꦪꦭꦩ,nayalama,4
img_00320.png,ꦔꦗꦛꦪ,ngajathaya,4
img_00321.png,ꦗꦥꦤ,japana,3
img_00322.png,ꦭꦫꦝꦠꦚ,laradhatanya,5
img_00323.png,ꦕꦱꦔꦱ,casangasa,4
img_00324.png,ꦲꦥꦝ,hapadha,3
img_00325.png,ꦔꦧꦔꦢꦏꦚ,ngabangadakanya,6
img_00326.png,ꦭꦏꦲꦒ,lakahaga,4
img_00327.png,ꦠꦮꦥꦤꦗ,tawapanaja,5
img_00328.png,ꦒꦤꦚꦪꦛ,gananyayatha,5
img_00329.png,ꦢꦩꦢꦱꦥ,damadasapa,5
img_00330.png,ꦤꦕꦏꦤ,nacakana,4
img_00331.png,ꦱꦫꦧꦚ,sarabanya,4
img_00332.png,ꦤꦫꦥ,narapa,3
img_00333.png,ꦱꦥꦏꦏ,sapakaka,4
img_00334.png,ꦔꦥꦭꦱꦛ,ngapalasatha,5
img_00335.png,ꦒꦤꦝꦥꦲꦔ,ganadhapahanga,6
img_00336.png,ꦮꦝꦧꦱ,wadhabasa,4
img_00337.png,ꦲꦪꦠ,hayata,3
img_00338.png,ꦒꦏꦠ,gakata,3
img_00339.png,ꦧꦚꦥꦔꦏ,banyapangaka,5
img_00340.png,ꦗꦱꦧꦭꦮꦏ,jasabalawaka,6
img_00341.png,ꦮꦠꦮꦛ,watawatha,4
img_00342.png,ꦢꦒꦒ,dagaga,3
img_00343.png,ꦢꦏꦝꦥꦠ,dakadhapata,5
img_00344.png,ꦤꦢ,nada,2
img_00345.png,ꦢꦒꦥꦒꦢ,dagapagada,5
img_00346.png,ꦥꦲꦫꦒ,paharaga,4
img_00347.png,ꦱꦛ,satha,2
img_00348.png,ꦩꦠꦝꦭ,matadhala,4
img_00349.png,ꦒꦕꦲꦕꦚ,gacahacanya,5
img_00350.png,ꦫꦤ,rana,2
img_00351.png,ꦱꦮꦛꦝꦥꦭ,sawathadhapala,6
img_00352.png,ꦥꦮꦛꦏ,pawathaka,4
img_00353.png,ꦮꦝꦫꦪ,wadharaya,4
img_00354.png,ꦭꦔꦭ,langala,3
img_00355.png,ꦢꦧ,daba,2
img_00356.png,ꦲꦚꦲ,hanyaha,3
img_00357.png,ꦚꦧ,nyaba,2
img_00358.png,ꦥꦚꦮꦔ,panyawanga,4
img_00359.png,ꦕꦝꦕꦲꦥꦩ,cadhacahapama,6
img_00360.png,ꦝꦩꦧ,dhamaba,3
img_00361.png,ꦒꦕꦱꦗꦏ,gacasajaka,5
img_00362.png,ꦫꦫꦏꦝ,rarakadha,4
img_00363.png,ꦲꦮ,hawa,2
img_00364.png,ꦒꦠ,gata,2
img_00365.png,ꦕꦛꦪ,cathaya,3
img_00366.png,ꦮꦭꦧꦛꦱꦝ,walabathasadha,6
img_00367.png,ꦪꦢ,yada,2
img_00368.png,ꦤꦧꦏꦠ,nabakata,4
img_00369.png,ꦤꦧꦤꦱ,nabanasa,4
img_00370.png,ꦗꦤꦕꦭꦢ,janacalada,5
img_00371.png,ꦚꦗꦪꦱꦒ,nyajayasaga,5
img_00372.png,ꦚꦢꦱꦛꦏꦠ,nyadasathakata,6
img_00373.png,ꦚꦪꦛꦱ,nyayathasa,4
img_00374.png,ꦒꦱꦥꦒꦗ,gasapagaja,5
img_00375.png,ꦏꦝꦗꦱꦱ,kadhajasasa,5
img_00376.png,ꦏꦠꦩꦫꦚ,katamaranya,5
img_00377.png,ꦢꦪ,daya,2
img_00378.png,ꦠꦩ,tama,2
img_00379.png,ꦩꦭ,mala,2
img_00380.png,ꦠꦕꦩꦭ,tacamala,4
img_00381.png,ꦗꦧꦪꦩꦠꦭ,jabayamatala,6
img_00382.png,ꦫꦚ,ranya,2
img_00383.png,ꦥꦛꦠ,pathata,3
img_00384.png,ꦧꦗꦪꦒ,bajayaga,4
img_00385.png,ꦪꦲꦚ,yahanya,3
img_00386.png,ꦠꦗꦒꦠꦢ,tajagatada,5
img_00387.png,ꦗꦢꦧ,jadaba,3
img_00388.png,ꦤꦠꦫꦪꦠꦮ,natarayatawa,6
img_00389.png,ꦪꦗꦠ,yajata,3
img_00390.png,ꦮꦤ,wana,2
img_00391.png,ꦭꦒꦗꦏ,lagajaka,4
img_00392.png,ꦥꦧꦒꦩꦪꦱ,pabagamayasa,6
img_00393.png,ꦔꦏꦩ,ngakama,3
img_00394.png,ꦛꦔꦔ,thanganga,3
img_00395.png,ꦝꦥꦮꦲ,dhapawaha,4
img_00396.png,ꦕꦒꦱꦛꦔ,cagasathanga,5
img_00397.png,ꦝꦢ,dhada,2
img_00398.png,ꦤꦢ,nada,2
img_00399.png,ꦗꦤꦒꦱ,janagasa,4
img_00400.png,ꦲꦤꦠꦮ,hanatawa,4
img_00401.png,ꦱꦗꦲꦫꦠ,sajaharata,5
img_00402.png,ꦠꦩꦛ,tamatha,3
img_00403.png,ꦪꦭꦫꦧ,yalaraba,4
img_00404.png,ꦭꦢꦕꦲꦛ,ladacahatha,5
img_00405.png,ꦠꦕꦱꦚ,tacasanya,4
img_00406.png,ꦭꦱꦫꦮꦒ,lasarawaga,5
img_00407.png,ꦒꦭꦪ,galaya,3
img_00408.png,ꦮꦩꦒ,wamaga,3
img_00409.png,ꦥꦕꦥꦤꦝꦧ,pacapanadhaba,6
img_00410.png,ꦠꦒ,taga,2
img_00411.png,ꦧꦒꦫꦱ,bagarasa,4
img_00412.png,ꦠꦛꦭꦠꦮ,tathalatawa,5
img_00413.png,ꦫꦮ,rawa,2
img_00414.png,ꦝꦔꦧꦪꦕ,dhangabayaca,5
img_00415.png,ꦝꦩꦏꦪꦮ,dhamakayawa,5
img_00416.png,ꦫꦭ,rala,2
img_00417.png,ꦕꦝꦗꦕꦭꦭ,cadhajacalala,6
img_00418.png,ꦔꦩꦥꦒꦤ,ngamapagana,5
img_00419.png,ꦚꦤꦪꦧꦩ,nyanayabama,5
img_00420.png,ꦏꦢ,kada,2
img_00421.png,ꦝꦔꦢ,dhangada,3
img_00422.png,ꦧꦢꦮꦢ,badawada,4
img_00423.png,ꦫꦥꦚꦢꦕ,rapanyadaca,5
img_00424.png,ꦔꦔꦠ,ngangata,3
img_00425.png,ꦕꦧꦢꦲꦏ,cabadahaka,5
img_00426.png,ꦢꦠꦚꦝꦗꦛ,datanyadhajatha,6
img_00427.png,ꦫꦝꦥꦲꦛ,radhapahatha,5
img_00428.png,ꦪꦚꦒꦠꦭꦠ,yanyagatalata,6
img_00429.png,ꦩꦕꦔꦗ,macangaja,4
img_00430.png,ꦫꦠꦝ,ratadha,3
img_00431.png,ꦤꦗꦭꦠꦛꦲ,najalatathaha,6
img_00432.png,ꦮꦥꦲꦧꦒ,wapahabaga,5
img_00433.png,ꦚꦭ,nyala,2
img_00434.png,ꦗꦔꦕꦩꦔ,jangacamanga,5
img_00435.png,ꦥꦭ,pala,2
img_00436.png,ꦱꦢꦒ,sadaga,3
img_00437.png,ꦫꦕꦭꦩꦚꦚ,racalamanyanya,6
img_00438.png,ꦮꦲ,waha,2
img_00439.png,ꦗꦢꦩꦪ,jadamaya,4
img_00440.png,ꦱꦧꦗ,sabaja,3
img_00441.png,ꦭꦏꦔꦕꦕꦔ,lakangacacanga,6
img_00442.png,ꦏꦩꦩꦢꦲ,kamamadaha,5
img_00443.png,ꦗꦏꦕꦭꦱ,jakacalasa,5
img_00444.png,ꦲꦛꦥꦤꦛꦱ,hathapanathasa,6
img_00445.png,ꦤꦝꦱ,nadhasa,3
img_00446.png,ꦚꦔꦥ,nyangapa,3
img_00447.png,ꦫꦏꦮꦭꦕꦠ,rakawalacata,6
img_00448.png,ꦤꦗꦱ,najasa,3
img_00449.png,ꦠꦤꦔꦩꦚꦥ,tanangamanyapa,6
img_00450.png,ꦭꦮꦥꦝꦚ,lawapadhanya,5
img_00451.png,ꦠꦪꦏꦧ,tayakaba,4
img_00452.png,ꦪꦮ,yawa,2
img_00453.png,ꦲꦭ,hala,2
img_00454.png,ꦕꦕ,caca,2
img_00455.png,ꦛꦗꦧ,thajaba,3
img_00456.png,ꦲꦩꦲꦤꦤꦕ,hamahananaca,6
img_00457.png,ꦭꦠ,lata,2
img_00458.png,ꦏꦗꦤꦠ,kajanata,4
img_00459.png,ꦠꦛꦭꦪꦢꦫ,tathalayadara,6
img_00460.png,ꦪꦠꦩꦫ,yatamara,4
img_00461.png,ꦛꦛꦒꦮꦪꦤ,thathagawayana,6
img_00462.png,ꦩꦱꦧꦲꦫꦧ,masabaharaba,6
img_00463.png,ꦮꦥ,wapa,2
img_00464.png,ꦕꦫꦠꦩ,caratama,4
img_00465.png,ꦕꦥꦗ,capaja,3
