image,transcription,transliteration,length
img_00071.png,ꦮꦗꦲꦧꦛꦝ,wajahabathadha,6
img_00072.png,ꦫꦚꦢꦕꦗꦏ,ranyadacajaka,6
img_00073.png,ꦱꦔꦏꦔ,sangakanga,4
img_00074.png,ꦒꦫꦒ,garaga,3
img_00075.png,ꦠꦲ,taha,2
img_00076.png,ꦒꦏꦗꦝ,gakajadha,4
img_00077.png,ꦩꦗꦫꦤꦚꦏ,majarananyaka,6
img_00078.png,ꦪꦝꦔꦝ,yadhangadha,4
img_00079.png,ꦢꦫꦔꦢꦤꦱ,darangadanasa,6
img_00080.png,ꦢꦝꦱꦪ,dadhasaya,4
img_00081.png,ꦮꦭꦧꦫꦧꦲ,walabarabaha,6
img_00082.png,ꦔꦫꦭꦢꦱꦔ,ngaraladasanga,6
img_00083.png,ꦪꦫꦱ,yarasa,3
img_00084.png,ꦛꦕꦢꦧ,thacadaba,4
img_00085.png,ꦱꦗ,saja,2
img_00086.png,ꦚꦩꦔꦥꦮꦧ,nyamangapawaba,6
img_00087.png,ꦔꦗꦏ,ngajaka,3
img_00088.png,ꦲꦧꦩꦕ,habamaca,4
img_00089.png,ꦤꦝꦏꦕꦛꦪ,nadhakacathaya,6
img_00090.png,ꦔꦠꦝꦛ,ngatadhatha,4
img_00091.png,ꦤꦤꦱꦝꦛ,nanasadhatha,5
img_00092.png,ꦩꦤ,mana,2
img_00093.png,ꦮꦤꦗ,wanaja,3
img_00094.png,ꦢꦗꦚꦤꦚ,dajanyananya,5
img_00095.png,ꦲꦥꦩꦩꦥꦗ,hapamamapaja,6
img_00096.png,ꦥꦢꦗꦠꦤ,padajatana,5
img_00097.png,ꦤꦩ,nama,2
img_00098.png,ꦧꦒꦮꦭ,bagawala,4
img_00099.png,ꦲꦭ,hala,2
img_00100.png,ꦱꦚꦫꦪꦤꦫ,sanyarayanara,6
img_00101.png,ꦠꦲꦭꦏꦠ,tahalakata,5
img_00102.png,ꦏꦒꦧꦱꦕ,kagabasaca,5
img_00103.png,ꦒꦛ,gatha,2
img_00104.png,ꦩꦪꦢꦫꦪꦩ,mayadarayama,6
img_00105.png,ꦪꦤꦪꦔ,yanayanga,4
img_00106.png,ꦩꦲꦝꦠꦔꦠ,mahadhatangata,6
img_00107.png,ꦕꦪꦮ,cayawa,3
img_00108.png,ꦭꦢꦲꦲꦝꦏ,ladahahadhaka,6
img_00109.png,ꦠꦧꦧꦕ,tababaca,4
img_00110.png,ꦏꦥ,kapa,2
img_00111.png,ꦧꦧ,baba,2
img_00112.png,ꦕꦏꦲꦒ,cakahaga,4
img_00113.png,ꦗꦱꦝ,jasadha,3
img_00114.png,ꦥꦤ,pana,2
img_00115.png,ꦥꦢꦝꦮꦏꦚ,padadhawakanya,6
img_00116.png,ꦤꦭꦲ,nalaha,3
img_00117.png,ꦩꦩꦕ,mamaca,3
img_00118.png,ꦥꦫꦠꦪ,parataya,4
img_00119.png,ꦲꦏꦫꦫꦠ,hakararata,5
img_00120.png,ꦚꦱꦧꦩ,nyasabama,4
img_00121.png,ꦭꦪꦔ,layanga,3
img_00122.png,ꦝꦧꦥꦛ,dhabapatha,4
img_00123.png,ꦝꦭ,dhala,2
img_00124.png,ꦩꦲꦔꦕ,mahangaca,4
img_00125.png,ꦥꦭ,pala,2
img_00126.png,ꦫꦛ,ratha,2
img_00127.png,ꦛꦧꦧꦕꦠ,thababacata,5
img_00128.png,ꦪꦧꦥꦪ,yabapaya,4
img_00129.png,ꦢꦥꦝ,dapadha,3
img_00130.png,ꦧꦔꦠꦕꦢꦝ,bangatacadadha,6
img_00131.png,ꦭꦝꦠꦕꦗꦧ,ladhatacajaba,6
img_00132.png,ꦒꦮꦏꦒꦲ,gawakagaha,5
img_00133.png,ꦱꦚꦛꦢ,sanyathada,4
img_00134.png,ꦠꦏꦠꦠ,takatata,4
img_00135.png,ꦝꦗꦛꦪ,dhajathaya,4
img_00136.png,ꦱꦭ,sala,2
img_00137.png,ꦩꦒꦫꦗꦕ,magarajaca,5
img_00138.png,ꦕꦚ,canya,2
img_00139.png,ꦩꦭꦲꦛ,malahatha,4
img_00140.png,ꦪꦮꦩꦚꦮ,yawamanyawa,5
img_00141.png,ꦮꦝꦗꦒꦥ,wadhajagapa,5
img_00142.png,ꦢꦏꦚꦭꦩꦤ,dakanyalamana,6
img_00143.png,ꦛꦕꦱꦠꦤꦲ,thacasatanaha,6
img_00144.png,ꦢꦩꦱ,damasa,3
img_00145.png,ꦏꦮꦒꦝꦫꦢ,kawagadharada,6
img_00146.png,ꦢꦪꦢꦔ,dayadanga,4
img_00147.png,ꦥꦱꦛꦫ,pasathara,4
img_00148.png,ꦛꦭꦱꦚꦲꦤ,thalasanyahana,6
img_00149.png,ꦧꦗꦥꦏꦱꦚ,bajapakasanya,6
img_00150.png,ꦒꦔ,ganga,2
img_00151.png,ꦠꦗ,taja,2
img_00152.png,ꦚꦤ,nyana,2
img_00153.png,ꦧꦒꦕ,bagaca,3
img_00154.png,ꦕꦫꦢꦧ,caradaba,4
img_00155.png,ꦭꦧꦩꦔ,labamanga,4
img_00156.png,ꦒꦗꦮ,gajawa,3
img_00157.png,ꦲꦧꦲꦱ,habahasa,4
img_00158.png,ꦚꦩꦠꦧꦭ,nyamatabala,5
img_00159.png,ꦚꦔꦥ,nyangapa,3
img_00160.png,ꦫꦒꦒꦩꦔꦢ,ragagamangada,6
img_00161.png,ꦱꦕꦭꦒꦢꦫ,sacalagadara,6
img_00162.png,ꦲꦥꦪ,hapaya,3
img_00163.png,ꦪꦏꦪ,yakaya,3
img_00164.png,ꦒꦝꦗꦲꦮꦗ,gadhajahawaja,6
img_00165.png,ꦠꦮ,tawa,2
img_00166.png,ꦥꦥꦥ,papapa,3
img_00167.png,ꦲꦲꦠꦩ,hahatama,4
img_00168.png,ꦮꦕ,waca,2
img_00169.png,ꦗꦮꦏꦪꦔꦢ,jawakayangada,6
img_00170.png,ꦱꦲꦏꦪꦫꦒ,sahakayaraga,6
img_00171.png,ꦔꦩꦔ,ngamanga,3
img_00172.png,ꦝꦮ,dhawa,2
img_00173.png,ꦤꦝꦮ,nadhawa,3
img_00174.png,ꦝꦢꦧ,dhadaba,3
img_00175.png,ꦧꦩꦭ,bamala,3
img_00176.png,ꦮꦫꦒꦧ,waragaba,4
img_00177.png,ꦥꦗ,paja,2
img_00178.png,ꦛꦪꦝꦤꦫꦕ,thayadhanaraca,6
img_00179.png,ꦚꦲꦪꦕ,nyahayaca,4
img_00180.png,ꦮꦝꦭꦭꦚ,wadhalalanya,5
img_00181.png,ꦲꦚꦮꦠꦭꦭ,hanyawatalala,6
img_00182.png,ꦒꦛ,gatha,2
img_00183.png,ꦥꦒ,paga,2
img_00184.png,ꦪꦔꦱ,yangasa,3
img_00185.png,ꦒꦔꦗꦔ,gangajanga,4
img_00186.png,ꦭꦔ,langa,2
img_00187.png,ꦚꦗꦮꦪꦧ,nyajawayaba,5
img_00188.png,ꦝꦝꦲꦩꦗꦔ,dhadhahamajanga,6
img_00189.png,ꦔꦫꦫꦛꦕ,ngararathaca,5
img_00190.png,ꦱꦠꦩꦧ,satamaba,4
img_00191.png,ꦱꦏꦮꦛꦱꦛ,sakawathasatha,6
img_00192.png,ꦩꦢꦭꦏꦫ,madalakara,5
img_00193.png,ꦱꦥꦛꦲꦛ,sapathahatha,5
img_00194.png,ꦏꦲꦒ,kahaga,3
img_00195.png,ꦚꦒꦤꦏ,nyaganaka,4
img_00196.png,ꦢꦝ,dadha,2
img_00197.png,ꦱꦭꦮꦲꦫ,salawahara,5
img_00198.png,ꦪꦚ,yanya,2
img_00199.png,ꦱꦒꦏꦗꦗꦮ,sagakajajawa,6
img_00200.png,ꦢꦩꦮꦕꦝ,damawacadha,5
img_00201.png,ꦗꦧꦒꦲ,jabagaha,4
img_00202.png,ꦚꦢ,nyada,2
img_00203.png,ꦫꦒꦒ,ragaga,3
img_00204.png,ꦱꦲ,saha,2
img_00205.png,ꦠꦩ,tama,2
img_00206.png,ꦧꦫꦩꦠꦔ,baramatanga,5
img_00207.png,ꦤꦮꦥꦩꦒꦕ,nawapamagaca,6
img_00208.png,ꦚꦠꦲꦕꦛꦛ,nyatahacathatha,6
img_00209.png,ꦢꦚꦢꦢ,danyadada,4
img_00210.png,ꦪꦩꦢ,yamada,3
img_00211.png,ꦢꦱ,dasa,2
img_00212.png,ꦩꦭꦛꦒ,malathaga,4
img_00213.png,ꦒꦤ,gana,2
img_00214.png,ꦲꦚꦱꦔ,hanyasanga,4
img_00215.png,ꦢꦢꦝꦚꦔꦛ,dadadhanyangatha,6
img_00216.png,ꦲꦚꦢ,hanyada,3
img_00217.png,ꦛꦥ,thapa,2
img_00218.png,ꦛꦔꦛꦩꦕꦲ,thangathamacaha,6
img_00219.png,ꦏꦪ,kaya,2
img_00220.png,ꦠꦒꦲꦪꦛ,tagahayatha,5
img_00221.png,ꦥꦔ,panga,2
img_00222.png,ꦕꦔꦤꦝ,canganadha,4
img_00223.png,ꦥꦗ,paja,2
img_00224.png,ꦱꦗꦔꦪ,sajangaya,4
img_00225.png,ꦛꦪꦫ,thayara,3
img_00226.png,ꦮꦚ,wanya,2
img_00227.png,ꦭꦝꦔꦒ,ladhangaga,4
img_00228.png,ꦥꦥꦪꦠꦏꦭ,papayatakala,6
img_00229.png,ꦚꦥꦢ,nyapada,3
img_00230.png,ꦚꦚꦩ,nyanyama,3
img_00231.png,ꦧꦮꦗꦕ,bawajaca,4
img_00232.png,ꦫꦩꦏ,ramaka,3
img_00233.png,ꦝꦤꦏꦗꦕꦠ,dhanakajacata,6
img_00234.png,ꦢꦏꦢꦮꦔ,dakadawanga,5
img_00235.png,ꦥꦒꦤꦛ,paganatha,4
img_00236.png,ꦫꦛꦤ,rathana,3
img_00237.png,ꦔꦠꦤꦫꦚꦛ,ngatanaranyatha,6
img_00238.png,ꦝꦛꦛꦫꦮꦱ,dhathatharawasa,6
img_00239.png,ꦒꦔꦏꦲꦕꦪ,gangakahacaya,6
img_00240.png,ꦏꦗꦗꦤ,kajajana,4
img_00241.png,ꦮꦤ,wana,2
img_00242.png,ꦱꦛꦠꦭꦛꦒ,sathatalathaga,6
img_00243.png,ꦭꦏ,laka,2
img_00244.png,ꦤꦕ,naca,2
img_00245.png,ꦒꦝꦱꦥꦚꦪ,gadhasapanyaya,6
img_00246.png,ꦛꦭꦲ,thalaha,3
img_00247.png,ꦩꦭꦚ,malanya,3
img_00248.png,ꦒꦔꦤꦢꦫ,ganganadara,5
img_00249.png,ꦪꦧ,yaba,2
img_00250.png,ꦭꦗꦫ,lajara,3
img_00251.png,ꦱꦚꦠ,sanyata,3
img_00252.png,ꦛꦛꦫꦲꦱ,thatharahasa,5
img_00253.png,ꦔꦮꦝꦪꦫ,ngawadhayara,5
img_00254.png,ꦗꦚꦭꦱ,janyalasa,4
img_00255.png,ꦱꦩꦛ,samatha,3
img_00256.png,ꦥꦤꦥꦤꦗ,panapanaja,5
img_00257.png,ꦝꦕꦠꦮ,dhacatawa,4
img_00258.png,ꦒꦕꦢꦚꦮ,gacadanyawa,5
img_00259.png,ꦕꦕꦕ,cacaca,3
img_00260.png,ꦫꦢꦚ,radanya,3
img_00261.png,ꦫꦥꦧꦮꦪꦧ,rapabawayaba,6
img_00262.png,ꦗꦠꦭꦧꦝ,jatalabadha,5
img_00263.png,ꦱꦤꦪ,sanaya,3
img_00264.png,ꦕꦮꦪ,cawaya,3
img_00265.png,ꦠꦭꦝꦩ,taladhama,4
img_00266.png,ꦒꦤꦩꦧꦢꦏ,ganamabadaka,6
img_00267.png,ꦭꦫꦩꦱꦤꦮ,laramasanawa,6
img_00268.png,ꦥꦤ,pana,2
img_00269.png,ꦛꦠꦧꦩ,thatabama,4
img_00270.png,ꦚꦕꦪꦫ,nyacayara,4
img_00271.png,ꦢꦚꦲꦩ,danyahama,4
img_00272.png,ꦫꦤꦒ,ranaga,3
img_00273.png,ꦚꦚꦮꦗ,nyanyawaja,4
img_00274.png,ꦠꦠ,tata,2
img_00275.png,ꦒꦱꦠ,gasata,3
img_00276.png,ꦤꦥ,napa,2
img_00277.png,ꦧꦗ,baja,2
img_00278.png,ꦛꦪꦒꦏꦛꦗ,thayagakathaja,6
img_00279.png,ꦛꦲꦧꦏꦲ,thahabakaha,5
img_00280.png,ꦕꦝꦚꦥꦔꦧ,cadhanyapangaba,6
img_00281.png,ꦒꦢꦢ,gadada,3
img_00282.png,ꦪꦫꦪꦭꦏ,yarayalaka,5
img_00283.png,ꦏꦔ,kanga,2
img_00284.png,ꦥꦕꦩꦚꦔ,pacamanyanga,5
img_00285.png,ꦚꦢꦩ,nyadama,3
img_00286.png,ꦠꦥꦛꦝꦤ,tapathadhana,5
img_00287.png,ꦧꦭꦧꦝ,balabadha,4
img_00288.png,ꦫꦤꦕ,ranaca,3
img_00289.png,ꦚꦠꦛꦠꦚ,nyatathatanya,5
img_00290.png,ꦮꦗ,waja,2
img_00291.png,ꦭꦗꦭ,lajala,3
img_00292.png,ꦒꦫꦱꦝꦝꦔ,garasadhadhanga,6
img_00293.png,ꦒꦩ,gama,2
img_00294.png,ꦕꦝꦲꦛ,cadhahatha,4
img_00295.png,ꦢꦗꦮꦤꦮ,dajawanawa,5
img_00296.png,ꦔꦥꦫꦏꦔ,ngaparakanga,5
img_00297.png,ꦚꦮꦒ,nyawaga,3
img_00298.png,ꦩꦚꦝꦫꦧꦛ,manyadharabatha,6
img_00299.png,ꦠꦚꦪꦢ,tanyayada,4
img_00300.png,ꦔꦝꦒ,ngadhaga,3
img_00301.png,ꦠꦪ,taya,2
img_00302.png,ꦚꦝꦠꦢ,nyadhatada,4
img_00303.png,ꦒꦧ,gaba,2
img_00304.png,ꦢꦮ,dawa,2
img_00305.png,ꦔꦕꦮꦠ,ngacawata,4
img_00306.png,ꦮꦠꦱ,watasa,3
img_00307.png,ꦩꦒꦒꦱ,magagasa,4
img_00308.png,ꦫꦫꦮꦔꦱꦫ,rarawangasara,6
img_00309.png,ꦒꦥ,gapa,2
img_00310.png,ꦕꦤ,cana,2
img_00311.png,ꦫꦱꦝꦕ,rasadhaca,4
img_00312.png,ꦒꦮꦚꦢꦢ,gawanyadada,5
img_00313.png,ꦠꦝ,tadha,2
img_00314.png,ꦛꦚ,thanya,2
img_00315.png,ꦫꦪꦕꦫ,rayacara,4
img_00316.png,ꦛꦒꦗꦧꦗꦤ,thagajabajana,6
img_00317.png,ꦮꦛꦏꦏꦱ,wathakakasa,5
img_00318.png,ꦏꦔ,kanga,2
img_00319.png,ꦪꦩꦪꦛꦕ,yamayathaca,5
img_00320.png,ꦔꦒꦢꦥꦪ,ngagadapaya,5
img_00321.png,ꦠꦝ,tadha,2
img_00322.png,ꦱꦪꦛꦱꦲꦗ,sayathasahaja,6
img_00323.png,ꦠꦥꦏꦮꦔ,tapakawanga,5
img_00324.png,ꦕꦥꦏꦏ,capakaka,4
img_00325.png,ꦱꦲꦮ,sahawa,3
img_00326.png,ꦒꦱꦮꦕꦧ,gasawacaba,5
img_00327.png,ꦛꦲꦭꦲꦛꦥ,thahalahathapa,6
img_00328.png,ꦮꦭꦲꦔꦲ,walahangaha,5
img_00329.png,ꦭꦝ,ladha,2
img_00330.png,ꦒꦒꦱꦛꦚ,gagasathanya,5
img_00331.png,ꦧꦠꦕꦏꦫ,batacakara,5
img_00332.png,ꦤꦝꦕꦭꦝꦔ,nadhacaladhanga,6
img_00333.png,ꦛꦒꦩ,thagama,3
img_00334.png,ꦤꦝꦢꦕꦚ,nadhadacanya,5
img_00335.png,ꦧꦤꦝꦗꦝꦱ,banadhajadhasa,6
img_00336.png,ꦲꦫꦔꦲꦥꦲ,harangahapaha,6
img_00337.png,ꦢꦛꦛꦏ,dathathaka,4
img_00338.png,ꦫꦠꦕ,rataca,3
img_00339.png,ꦚꦢꦱꦪꦒ,nyadasayaga,5
img_00340.png,ꦕꦮꦤꦧꦠ,cawanabata,5
img_00341.png,ꦭꦥꦭꦫꦮꦒ,lapalarawaga,6
img_00342.png,ꦕꦱꦤꦚꦏꦫ,casananyakara,6
img_00343.png,ꦤꦱꦚꦥꦧꦤ,nasanyapabana,6
img_00344.png,ꦭꦗ,laja,2
img_00345.png,ꦕꦤꦗꦮꦩ,canajawama,5
img_00346.png,ꦩꦠ,mata,2
img_00347.png,ꦗꦪꦔꦩꦮ,jayangamawa,5
img_00348.png,ꦤꦔꦢ,nangada,3
img_00349.png,ꦧꦱꦭꦒꦮ,basalagawa,5
img_00350.png,ꦲꦒꦢꦛꦧ,hagadathaba,5
img_00351.png,ꦧꦱꦥ,basapa,3
img_00352.png,ꦕꦱ,casa,2
img_00353.png,ꦛꦮꦥꦚꦠ,thawapanyata,5
img_00354.png,ꦩꦢꦧ,madaba,3
img_00355.png,ꦪꦱꦲꦩ,yasahama,4
img_00356.png,ꦠꦛꦥ,tathapa,3
img_00357.png,ꦢꦩ,dama,2
img_00358.png,ꦒꦱꦏꦒ,gasakaga,4
img_00359.png,ꦩꦭ,mala,2
img_00360.png,ꦪꦭꦭ,yalala,3
img_00361.png,ꦱꦤꦗꦚꦮꦲ,sanajanyawaha,6
img_00362.png,ꦱꦢꦢ,sadada,3
img_00363.png,ꦝꦭꦩ,dhalama,3
img_00364.png,ꦛꦪꦫ,thayara,3
img_00365.png,ꦏꦤ,kana,2
img_00366.png,ꦛꦗꦱ,thajasa,3
img_00367.png,ꦛꦢ,thada,2
img_00368.png,ꦫꦲꦩꦠꦫ,rahamatara,5
img_00369.png,ꦥꦗꦔ,pajanga,3
img_00370.png,ꦮꦮꦮ,wawawa,3
img_00371.png,ꦪꦮꦝꦪꦧꦒ,yawadhayabaga,6
img_00372.png,ꦮꦛꦚꦥꦗ,wathanyapaja,5
img_00373.png,ꦩꦮꦒ,mawaga,3
img_00374.png,ꦕꦔꦔꦚꦪ,canganganyaya,5
img_00375.png,ꦚꦫ,nyara,2
img_00376.png,ꦗꦲꦕꦫꦱ,jahacarasa,5
img_00377.png,ꦢꦝꦭꦕꦤ,dadhalacana,5
img_00378.png,ꦚꦒꦪ,nyagaya,3
img_00379.png,ꦲꦮꦭꦏꦲꦤ,hawalakahana,6
img_00380.png,ꦗꦥ,japa,2
img_00381.png,ꦧꦫꦛꦩꦏ,barathamaka,5
img_00382.png,ꦒꦤꦚꦪꦗꦥ,gananyayajapa,6
img_00383.png,ꦲꦗꦮꦚꦔꦢ,hajawanyangada,6
img_00384.png,ꦱꦒꦥꦕꦠ,sagapacata,5
img_00385.png,ꦲꦥ,hapa,2
img_00386.png,ꦝꦭ,dhala,2
img_00387.png,ꦭꦪꦩꦚ,layamanya,4
img_00388.png,ꦤꦕꦩ,nacama,3
img_00389.png,ꦢꦲꦮ,dahawa,3
img_00390.png,ꦠꦗꦪꦭꦢꦝ,tajayaladadha,6
img_00391.png,ꦤꦭꦪ,nalaya,3
img_00392.png,ꦢꦧꦚꦠꦠꦲ,dabanyatataha,6
img_00393.png,ꦕꦥꦫꦢꦧꦢ,caparadabada,6
img_00394.png,ꦲꦏꦧꦗꦪꦫ,hakabajayara,6
img_00395.png,ꦢꦥꦪꦤ,dapayana,4
img_00396.png,ꦥꦥꦠ,papata,3
img_00397.png,ꦕꦪꦝꦱꦱ,cayadhasasa,5
img_00398.png,ꦕꦢꦧꦮꦪꦕ,cadabawayaca,6
img_00399.png,ꦧꦝꦮ,badhawa,3
img_00400.png,ꦢꦏꦛꦮꦛꦕ,dakathawathaca,6
img_00401.png,ꦝꦚꦏ,dhanyaka,3
img_00402.png,ꦤꦧ,naba,2
img_00403.png,ꦤꦲꦝꦗꦚꦫ,nahadhajanyara,6
img_00404.png,ꦢꦲꦝꦲꦠꦮ,dahadhahatawa,6
img_00405.png,ꦏꦭꦒꦮꦪ,kalagawaya,5
img_00406.png,ꦤꦱꦱꦫꦏ,nasasaraka,5
img_00407.png,ꦪꦕꦲꦪꦥ,yacahayapa,5
img_00408.png,ꦮꦗꦏꦥ,wajakapa,4
img_00409.png,ꦧꦝ,badha,2
img_00410.png,ꦛꦲꦠꦠꦏ,thahatataka,5
img_00411.png,ꦛꦏꦩꦮꦕ,thakamawaca,5
img_00412.png,ꦲꦭꦢꦗ,haladaja,4
img_00413.png,ꦤꦮꦛꦔꦤꦧ,nawathanganaba,6
img_00414.png,ꦩꦩꦮ,mamawa,3
img_00415.png,ꦭꦠꦏ,lataka,3
img_00416.png,ꦝꦥꦢꦠꦲꦠ,dhapadatahata,6
img_00417.png,ꦝꦮꦒꦚꦏꦗ,dhawaganyakaja,6
img_00418.png,ꦪꦏꦩ,yakama,3
img_00419.png,ꦝꦧꦩꦪꦭ,dhabamayala,5
img_00420.png,ꦪꦢꦤ,yadana,3
img_00421.png,ꦝꦗꦚ,dhajanya,3
img_00422.png,ꦩꦥꦲꦩꦮꦤ,mapahamawana,6
img_00423.png,ꦗꦢꦕꦒꦛꦕ,jadacagathaca,6
img_00424.png,ꦝꦤꦭꦔ,dhanalanga,4
img_00425.png,ꦮꦒꦝ,wagadha,3
img_00426.png,ꦗꦏꦤꦫꦱꦛ,jakanarasatha,6
img_00427.png,ꦒꦒ,gaga,2
img_00428.png,ꦤꦱꦭ,nasala,3
img_00429.png,ꦠꦩꦤꦏꦤꦧ,tamanakanaba,6
img_00430.png,ꦤꦩ,nama,2
img_00431.png,ꦢꦔꦛꦒꦔ,dangathaganga,5
img_00432.png,ꦏꦱꦭꦗꦮꦫ,kasalajawara,6
img_00433.png,ꦮꦤꦢꦗꦏ,wanadajaka,5
img_00434.png,ꦭꦧ,laba,2
img_00435.png,ꦲꦒꦒꦩꦚꦩ,hagagamanyama,6
img_00436.png,ꦲꦲꦥꦥ,hahapapa,4
img_00437.png,ꦲꦕ,haca,2
img_00438.png,ꦏꦕꦫ,kacara,3
img_00439.png,ꦪꦔꦢꦒꦏꦩ,yangadagakama,6
img_00440.png,ꦕꦝꦢ,cadhada,3
img_00441.png,ꦫꦕ,raca,2
img_00442.png,ꦩꦢ,mada,2
img_00443.png,ꦕꦒꦛ,cagatha,3
img_00444.png,ꦲꦭꦥꦩ,halapama,4
img_00445.png,ꦛꦥꦠꦛ,thapatatha,4
img_00446.png,ꦮꦛꦲꦏ,wathahaka,4
img_00447.png,ꦢꦲꦪꦲꦔꦠ,dahayahangata,6
img_00448.png,ꦧꦮ,bawa,2
img_00449.png,ꦪꦚꦥꦤꦫꦚ,yanyapanaranya,6
img_00450.png,ꦪꦕꦪ,yacaya,3
img_00451.png,ꦤꦮ,nawa,2
img_00452.png,ꦒꦛ,gatha,2
img_00453.png,ꦫꦛꦢꦭ,rathadala,4
img_00454.png,ꦲꦤꦱꦪꦝꦕ,hanasayadhaca,6
img_00455.png,ꦮꦱꦤꦒꦫ,wasanagara,5
img_00456.png,ꦝꦠꦫ,dhatara,3
img_00457.png,ꦭꦩꦪꦚꦮꦝ,lamayanyawadha,6
img_00458.png,ꦏꦱ,kasa,2
img_00459.png,ꦗꦧꦭꦝ,jabaladha,4
img_00460.png,ꦗꦕ,jaca,2
img_00461.png,ꦫꦭꦧꦲ,ralabaha,4
img_00462.png,ꦚꦗꦏꦤ,nyajakana,4
img_00463.png,ꦝꦗꦗ,dhajaja,3
img_00464.png,ꦕꦚꦔ,canyanga,3
img_00465.png,ꦭꦒꦒꦒꦱꦔ,lagagagasanga,6
img_00466.png,ꦭꦮꦛꦛꦕꦫ,lawathathacara,6
img_00467.png,ꦔꦚ,nganya,2
img_00468.png,ꦩꦚꦲ,manyaha,3
